	BASO	CMP	EOS	ERY	GMP	GRAN	HSC	MEGA	MEP	MONO	PREB
215990_s_at	29.042655	21.081555	20.537495	18.670244	19.986528	27.969111	19.065602	23.110736	16.727182	30.749169	24.537314
215991_s_at	26.132419	20.884671	20.623387	19.050707	19.847397	28.178376	29.599355	24.550665	26.279391	25.131792	21.874476
215992_s_at	67.910248	62.449773	91.033811	197.701998	157.70486	70.768874	259.659087	88.043763	160.065159	102.780448	77.630726
215993_at	37.684832	54.422241	56.465393	54.553195	49.492595	50.373573	50.976828	46.067966	53.036088	57.286351	42.695601
215994_x_at	20.172212	19.350495	18.443822	19.543551	18.618317	23.351153	22.588614	19.553998	21.171596	22.004958	20.252397
215995_x_at	96.644919	54.472563	114.430511	104.154862	91.882444	104.368692	82.637867	103.072731	72.90424	93.796947	58.469611
215996_at	21.27741	18.53027	17.909993	19.490681	21.061423	24.829959	22.232759	21.72392	19.181383	23.672663	20.064319
215997_s_at	46.163024	28.376339	47.069911	39.96929	39.069784	103.773565	73.970104	42.837768	41.994685	56.349883	40.67885
215998_at	28.847312	36.273673	29.677707	32.012776	29.983095	33.362424	32.953837	32.056247	33.014343	28.346943	36.986636
215999_at	29.840186	25.283752	37.140776	28.824526	27.086217	29.569166	27.024147	28.67434	29.067303	29.261302	26.503264
216000_at	47.926392	46.808415	63.656964	61.687763	73.343063	94.736328	120.615673	52.745071	106.866211	54.6927	37.426072
216001_at	24.420811	29.675754	24.730606	26.113017	23.871138	25.55739	25.622679	27.918243	27.737335	25.986581	31.148364
216002_at	38.870831	36.168776	41.207044	47.488696	34.842738	66.476973	56.138857	39.657469	67.367391	46.426034	38.137053
216003_at	25.623701	24.104239	27.987362	25.193369	25.235075	25.815678	24.68968	25.336382	24.12508	25.452806	23.918728
216004_s_at	54.399236	37.809617	60.187129	61.274043	36.901121	81.968494	93.311252	52.116517	50.256748	66.101403	51.662559
216005_at	28.508045	27.467274	27.812374	27.794928	28.284813	28.114673	28.602767	31.398346	29.808137	30.653935	27.901717
216006_at	222.174135	116.626803	240.174996	112.335292	252.073943	438.851275	254.943902	141.682584	202.025171	223.224362	222.655259
216007_at	36.085338	36.151454	40.601638	35.73662	33.604241	35.12373	33.290714	37.588544	33.340032	34.286541	34.654667
216008_s_at	42.433235	43.898127	47.733348	116.115771	36.896658	63.637705	60.476113	57.217496	47.469398	71.276422	69.626285
216009_at	21.129012	18.916886	22.368711	20.98582	23.53539	31.205104	24.892697	22.679757	24.244456	26.711474	22.50924
216010_x_at	20.391578	23.910002	19.743177	20.636556	19.775948	16.586156	18.906518	23.278451	17.86471	18.341606	28.369945
216011_at	35.357078	27.472914	40.991859	39.22812	32.51058	42.880193	39.908347	35.416372	35.688725	36.167405	28.509658
216012_at	39.832148	34.716132	44.18075	36.906363	35.308731	51.867167	37.481959	30.645296	34.034774	50.871534	35.719565
216013_at	72.156172	90.568029	98.786697	81.273528	77.343875	75.925698	83.3267	77.709277	86.060073	84.22751	61.719412
216014_s_at	55.2763	50.841134	52.182051	50.298772	49.876508	57.864109	53.996893	44.422242	56.059739	59.523202	48.553287
216015_s_at	29.958054	24.0477	25.392531	24.436067	43.338604	58.214382	31.352607	30.009874	24.232129	140.254854	30.48775
216016_at	36.53305	72.294373	49.056955	57.650911	86.926742	98.698967	63.285869	43.499004	58.912762	121.885587	35.25932
216017_s_at	44.46661	41.806842	33.534737	39.196717	35.202881	37.828743	39.736472	49.65943	39.917901	40.722767	58.613156
216018_at	26.669	23.818797	24.421232	26.214259	24.52796	27.814696	26.846788	27.01617	26.175606	25.672363	25.082862
216019_x_at	24.079878	21.113236	25.041454	25.386384	27.454005	26.258374	25.079755	23.121296	26.232111	23.735003	21.124974
216020_at	42.03013	68.433076	37.558975	45.151976	42.124256	40.053548	49.420671	43.132823	50.200833	52.563152	35.712296
216021_s_at	32.065348	29.585119	37.274365	35.827904	31.979772	33.649265	32.886022	35.040718	31.090439	33.630973	28.5566
216022_at	263.371422	281.013971	371.886681	502.790017	318.197521	859.208872	561.394104	286.679406	428.168294	505.541076	304.511753
216023_at	20.164321	14.730322	16.310399	17.165988	18.530423	20.736745	19.539991	19.45462	16.813841	19.257804	18.841163
216024_at	23.267894	24.620086	25.609411	23.21443	33.178833	30.219731	26.226762	24.692226	24.9188	26.984258	23.710477
216025_x_at	31.153171	22.968143	32.894342	29.806077	29.023198	31.330391	29.82436	30.191113	31.75517	29.963229	28.954187
216026_s_at	41.914239	34.525273	49.185227	49.172898	38.04974	43.983953	43.025952	39.882375	45.786462	48.389428	35.045155
216027_at	52.89048	39.83376	59.570267	51.056823	48.04558	45.371787	50.853093	47.994887	43.365727	49.248486	45.69831
216028_at	50.047876	94.408944	45.433884	82.713625	66.255754	66.076563	179.690368	69.835999	142.768892	65.672454	67.818559
216029_at	32.996312	26.261739	36.159739	37.578316	37.930015	41.139239	39.950007	33.289865	34.898735	36.071	26.505553
216030_s_at	52.340374	43.627775	44.166379	39.754675	40.279604	34.251107	34.824371	47.669398	42.353741	40.99259	36.767744
216031_x_at	52.138145	56.478834	57.496247	50.804645	52.68651	43.950611	43.723044	51.528699	49.7648	48.019991	45.394019
216032_s_at	63.881246	46.956558	45.598714	85.221975	59.477552	131.266445	218.787373	73.483016	119.577477	147.055021	60.6189
216033_s_at	169.483432	82.982282	252.069237	139.615926	322.026301	946.657045	189.861028	359.373086	93.287799	755.895202	129.641565
216034_at	32.888712	29.025246	28.313452	26.57714	29.969944	28.871784	28.491418	34.122678	26.449458	27.408361	31.776177
216035_x_at	203.682713	80.874084	505.883379	266.114313	599.598812	553.704766	861.959025	375.568258	320.784767	1043.819399	407.442205
216036_x_at	42.859611	19.833075	36.727458	124.677334	32.896865	48.704832	48.88429	44.184962	31.180679	52.529	38.889296
216037_x_at	189.360268	85.209636	367.594082	238.491217	444.840763	552.382898	774.188441	263.611389	274.767167	784.024842	305.047011
216038_x_at	33.663811	34.735277	44.09217	43.183687	36.027972	62.132109	48.758089	38.142243	45.686687	39.936435	31.173401
216039_at	36.436345	40.40434	44.485173	39.224885	33.528262	33.062384	34.413659	35.47262	37.896585	38.132889	35.235536
216040_x_at	52.415731	55.564657	48.452448	51.238256	57.2063	43.489164	47.476382	46.144267	49.358252	51.140547	58.054399
216041_x_at	38.595121	25.257873	26.497122	24.889186	29.301124	53.555999	21.469201	37.548992	25.782049	90.956829	35.216221
216042_at	31.12647	31.091713	36.161342	35.082285	39.222692	38.121653	35.562248	31.347351	36.452335	31.070886	26.687954
216043_x_at	37.916517	24.003609	39.124841	37.261148	37.131003	42.002805	38.582899	35.958405	31.644012	38.896129	28.756905
216044_x_at	109.890935	54.28125	97.327882	54.688715	55.78442	130.168569	56.00273	80.451869	46.297476	64.546433	83.350267
216045_at	33.530566	38.433296	33.667418	34.840389	35.372024	38.126177	36.102054	34.658087	34.124481	34.97445	35.815981
216046_at	37.621792	40.615736	33.556665	36.820869	35.544169	29.893906	32.991623	38.897347	43.830997	38.748121	38.782434
216047_x_at	49.265028	70.883095	57.240144	54.595753	43.341649	41.717139	44.098633	53.181687	56.516438	45.457356	96.242524
216048_s_at	26.570664	34.769583	28.419393	27.450959	26.216582	28.011499	34.449461	26.490847	33.143952	24.731342	23.57165
216049_at	26.537466	24.444021	29.526857	26.046559	27.769867	29.06732	28.958559	25.584323	27.199014	26.151059	23.291516
216050_at	29.619663	44.141395	39.020714	29.551558	33.789737	57.93644	29.769401	37.111071	32.448672	37.226469	27.246857
216051_x_at	481.103414	436.483298	507.611425	513.123196	383.731704	335.901361	477.267079	525.114582	371.254569	459.768068	565.480741
216052_x_at	33.703897	23.723466	25.742794	25.186335	24.446104	25.729919	25.291829	29.89818	24.339571	29.228178	33.552214
216053_x_at	26.37908	24.310618	23.810429	22.373686	22.553766	28.430146	24.768997	26.076916	23.81409	24.976948	23.105628
216054_x_at	84.216935	49.636664	49.369251	3014.643055	105.46987	79.057939	166.258114	291.165918	122.258519	118.956991	89.936258
216055_at	20.125004	17.281638	17.699872	19.523031	22.020613	21.711877	20.798195	20.953138	19.690065	19.360722	18.338143
216056_at	37.582585	31.518899	41.797692	37.159893	51.733404	49.974288	41.278681	41.600529	38.574148	46.296456	33.547881
216057_at	98.147119	110.4681	122.820189	60.191986	96.492918	119.711491	111.195735	99.025051	107.123546	104.071754	161.644208
216058_s_at	24.988636	22.76793	23.654843	21.515922	22.514154	22.264924	22.86513	26.040892	23.30761	21.734055	23.131255
216059_at	36.944355	40.790699	35.436493	36.028703	35.800537	30.916038	32.731409	34.956215	38.173417	34.60036	36.970053
216060_s_at	390.321273	230.916132	468.15706	932.646717	456.342438	549.89039	467.322832	1208.445012	496.038157	597.543303	373.219657
216061_x_at	21.24153	19.970153	19.14271	21.504525	22.014393	23.788467	22.823392	22.633218	20.570312	21.749461	19.941977
216062_at	319.249769	440.098528	324.365695	295.292846	260.390913	261.983329	307.745894	322.395254	245.232024	308.519673	332.318497
216063_at	35.608937	35.703667	27.757132	1385.291836	52.661875	56.441139	71.452562	39.525391	63.436965	45.239719	37.028102
216064_s_at	61.505863	56.297215	56.11056	56.927923	48.84302	101.131606	83.371608	57.252832	63.875793	96.769515	64.097886
216065_at	56.975358	106.039807	95.84048	101.828668	97.317667	63.289556	69.294436	64.727451	103.520619	73.899474	97.748299
216066_at	29.174821	19.234817	29.943791	24.413866	28.668986	29.254951	28.262622	28.254799	24.492748	27.857007	24.458843
216067_at	51.697803	27.042022	55.400704	56.128133	51.813885	117.474838	108.882945	52.853927	73.985801	61.644081	55.428592
216068_at	25.919993	25.503293	29.261822	25.477851	24.296346	24.164941	24.686442	29.382386	24.995849	24.506474	25.766051
216069_at	338.851484	525.93948	442.653511	258.394816	259.006946	436.114962	236.459995	348.844569	266.810097	341.489952	411.865288
216070_at	31.689479	28.253642	35.913407	29.925224	32.797763	30.587552	32.309906	28.868339	32.088242	31.056261	32.570645
216071_x_at	37.687042	32.952901	30.381466	37.852003	33.079298	36.047486	55.365916	42.83399	54.18275	43.129098	47.417133
216072_at	229.42508	168.812678	315.674289	124.330314	405.7175	1308.587125	536.916033	288.120159	252.53074	360.035723	93.722477
216073_at	27.594102	27.103983	31.185426	27.190878	30.859705	27.781118	28.140164	26.182246	29.656668	30.514894	23.452928
216074_x_at	21.90981	23.243235	22.465082	21.049206	25.495369	23.837024	22.650461	22.083378	23.185634	21.814822	19.86366
216075_at	36.633991	32.267629	29.035897	31.635993	32.563935	37.797138	32.052783	40.889132	27.573744	35.002498	30.103236
216076_at	42.968621	59.653855	45.474971	57.695083	46.594156	50.549333	47.960876	45.361362	48.141819	50.213659	44.747823
216077_s_at	21.955627	19.451046	21.697495	22.176721	23.576682	23.739304	22.980734	22.235584	21.151295	22.995492	22.621815
216078_at	40.631288	45.668134	52.263183	46.166753	41.169986	46.165533	45.893075	47.291198	43.579323	43.320755	38.987976
216079_at	32.714823	30.385065	33.629451	32.661513	28.65662	39.38863	37.030961	30.97838	35.217158	33.566781	29.722946
216080_s_at	64.82675	50.362914	71.058402	64.895889	69.19242	65.927435	65.83803	59.769953	56.598246	70.435813	53.963601
216081_at	30.243737	30.760435	33.653216	31.205931	29.951613	27.699711	28.407356	28.647094	34.609768	32.96253	28.162156
216082_at	22.610685	19.750218	21.602227	23.3852	22.4184	24.835283	23.794354	23.036896	22.317322	22.909239	23.979164
216083_s_at	22.651216	34.742282	25.430809	28.012649	27.988962	25.262294	28.03361	23.952602	31.795053	27.003829	28.114898
216084_at	39.255493	37.553704	47.66199	37.7028	37.25604	35.419732	36.308159	41.582008	36.588782	39.536346	42.250767
216085_at	41.202905	37.164625	51.749487	34.497412	40.836929	63.511196	72.276854	40.818433	76.598307	41.763649	42.163704
216086_at	35.444523	44.032976	44.786209	37.458939	41.286139	37.227405	44.787031	34.661535	39.469218	40.363622	33.204176
216087_at	66.079972	99.498414	71.303975	79.244723	69.251633	48.083349	66.098767	67.902047	97.516312	65.115504	94.616686
216088_s_at	51.614285	37.262522	37.581696	69.045798	93.355911	128.828652	80.16107	83.347935	77.461848	132.519189	34.131829
216089_at	27.572299	29.448622	31.962968	29.428373	29.770496	32.039828	30.572506	25.803062	28.82241	29.522925	22.605547
216090_x_at	52.237853	57.092214	60.954922	55.585366	55.252162	57.807984	56.206269	51.862634	52.330903	50.078397	51.625283
216091_s_at	34.274335	31.873602	35.72225	62.366826	42.313988	48.693142	51.273137	41.851668	42.436874	40.206323	28.777692
216092_s_at	19.3444	18.079388	16.823855	20.249682	20.958883	23.582471	30.451694	21.093357	21.565884	20.36247	18.160083
216093_at	27.627838	28.71711	29.029331	27.993369	29.232781	30.681928	28.91772	26.566638	28.513179	28.190199	24.632168
216094_at	41.091787	56.243648	59.355	63.131768	62.027317	81.087258	84.129158	47.110501	79.268315	64.916983	42.002654
216095_x_at	1573.630937	752.277545	1611.320706	598.012462	1041.449038	1729.375694	1341.771216	902.763492	983.15725	1415.580166	1819.277655
216096_s_at	25.957814	26.698101	27.406499	24.209204	25.721289	23.439155	25.714519	24.181775	25.707382	23.599612	22.908033
216097_at	46.167065	59.70019	55.713962	58.537862	45.565653	49.403126	52.441722	47.556945	50.85734	51.859205	38.627091
216098_s_at	23.857538	24.317246	15.940783	16.61871	17.190342	15.932481	16.892056	21.645289	18.112837	15.870494	27.136913
216099_at	49.202448	52.708408	54.3139	50.489074	52.015769	40.909366	46.139782	49.233468	53.458976	53.129625	44.92244
216100_s_at	23.340752	14.424499	17.565395	17.408534	18.275759	23.534778	21.209093	24.249224	17.252484	26.910427	23.187539
216101_at	37.496771	49.047416	36.202345	50.495418	36.992105	43.496736	45.762875	39.075444	40.057377	39.159897	33.661363
216102_at	22.308426	25.43424	22.992371	25.184587	24.461905	24.745347	24.493064	22.435343	24.381296	22.764818	26.714289
216103_at	66.061988	56.601934	70.097288	71.208249	89.206112	61.870582	208.887615	67.979903	102.926761	69.572018	51.573335
216104_at	29.286997	29.78396	46.645085	37.143712	29.891312	38.382004	35.991263	30.668147	38.120597	32.715667	25.022587
216105_x_at	46.018345	26.374748	33.101707	46.31742	39.367732	47.222348	51.137689	42.019478	33.344831	46.767463	43.069759
216106_at	24.322367	20.863818	23.277526	20.925622	22.095125	23.372101	21.470902	24.028067	21.082511	22.796059	21.803272
216107_at	26.488518	22.773974	24.165119	21.257111	24.204935	22.476818	22.810124	26.413981	24.339699	26.868463	24.304363
216108_at	30.077614	22.284321	32.582817	23.422588	23.399965	26.422535	25.583229	29.335046	25.44638	27.806696	30.005528
216109_at	62.664645	37.456188	51.863673	54.723897	45.098067	177.065809	97.199613	65.872798	65.733242	91.609556	60.780416
216110_x_at	32.28631	29.788156	37.411703	29.838189	45.663893	45.049316	41.018214	32.164489	35.909892	32.535925	26.734905
216111_x_at	89.869048	43.812	67.349714	58.235726	67.819598	112.848458	148.718228	92.973773	103.091764	81.786292	74.379118
216112_at	582.747749	756.245322	638.642722	518.539768	646.873275	590.956641	678.011463	605.896417	657.671526	654.283218	819.65233
216113_at	54.021177	62.983184	68.43204	53.795093	40.658767	56.393634	63.235523	55.768208	66.510317	51.227053	57.898433
216114_at	23.861731	21.603367	21.491681	22.917417	25.615813	24.454566	24.425626	24.794619	22.433367	25.56157	23.123801
216115_at	24.464442	21.407621	24.823474	30.303168	26.312678	29.522605	60.716443	27.160941	40.643087	29.941912	24.657871
216116_at	29.798989	22.640788	22.718091	25.202293	23.597562	24.264783	25.735965	32.808725	23.465174	27.443531	32.827217
216117_at	22.838534	19.747013	22.360804	22.13791	22.702364	25.304152	23.381234	22.33033	21.84179	24.095289	20.157028
216118_at	33.433872	37.462913	37.139306	38.657075	38.461268	32.765549	35.620346	31.72774	39.925317	37.382104	34.485818
216119_s_at	37.824629	31.752732	27.461251	31.865237	34.29868	34.64304	35.030473	32.75118	32.238827	33.528478	30.2571
216120_s_at	32.099273	33.312287	30.418448	31.358031	32.025717	31.890742	30.755649	32.854693	31.990723	32.856951	30.591272
216121_at	67.808907	37.406346	54.613622	37.68299	98.831053	133.664179	127.82644	80.570209	88.213558	76.178673	61.33247
216122_at	32.395555	32.864016	28.377218	31.554092	29.382522	29.622402	31.236581	35.370439	29.741514	36.167844	43.827484
216123_x_at	122.980452	81.875856	150.514111	127.642154	153.191886	114.988863	114.775692	126.654697	101.69615	129.217255	110.105359
216124_at	29.436759	24.940708	35.597527	31.741369	31.222894	36.30629	39.191926	32.337925	34.167009	33.662994	24.690772
216125_s_at	211.026687	140.15444	226.433397	253.288747	162.96067	267.726621	309.141689	212.102386	210.311055	206.434255	205.760182
216126_at	22.036963	20.305044	22.090868	22.36661	23.911511	23.834351	23.481521	21.693314	22.265418	22.051472	20.555311
216127_at	24.993098	29.275532	25.316206	29.280698	27.279237	25.657939	29.110283	27.287178	31.205096	27.734703	31.183343
216128_at	24.835887	21.504398	20.473163	24.205744	22.745452	23.46654	24.160208	23.351771	24.172315	23.199894	24.521848
216129_at	135.602332	105.241303	140.515061	102.843921	158.797618	160.120897	230.66452	159.547617	130.751472	146.482561	117.559729
216130_at	29.75915	24.317102	36.02394	30.808392	31.174003	31.562843	29.305078	31.052236	29.994016	31.537138	28.907148
216131_at	157.736465	183.261016	216.986493	211.855083	155.596514	95.298206	143.611288	154.316017	153.021573	150.83718	192.452412
216132_at	45.511436	47.342623	43.285696	35.873654	36.885479	32.145539	31.656168	49.224757	41.485389	38.797281	51.102291
216133_at	26.201631	31.870867	26.124025	26.652743	25.940585	46.243208	29.239157	27.259704	27.246494	27.708985	27.074388
216134_at	48.319377	41.477562	49.936481	47.055755	51.987358	68.720938	112.175463	59.391225	75.675001	66.192241	37.846896
216135_at	48.032542	42.721889	50.672195	46.791856	47.942736	48.64587	43.693144	47.686299	42.584311	45.767113	34.969037
216136_at	33.537047	41.001157	36.763927	34.647463	35.243026	31.007479	32.701809	34.90657	43.636488	32.02314	41.130553
216137_s_at	21.968199	17.61356	21.585579	21.717571	24.811483	29.296109	26.662378	22.384256	21.56232	25.113048	18.830776
216138_at	23.116168	16.688953	19.092009	18.386406	19.308071	20.190612	20.237601	24.166424	20.230431	17.965718	23.187117
216139_s_at	28.792783	30.15554	22.060284	30.730541	29.810922	30.384136	31.053963	30.014643	26.087581	30.072831	32.089641
216140_at	24.426618	21.042121	25.211581	23.047031	25.959695	28.5937	24.588517	24.477726	24.486483	24.895584	22.116344
216141_at	25.569607	25.80726	28.039467	28.241539	30.101473	30.211966	34.613962	25.902834	31.141915	27.227066	21.732259
216142_at	172.91683	117.437527	181.965935	253.887846	359.982634	362.365193	272.030244	146.968697	187.328651	294.676954	113.236546
216143_at	37.99633	33.044844	46.523375	46.381773	47.743333	47.234528	42.668064	37.176942	40.686629	52.975663	30.85125
216144_at	38.128449	34.728005	36.267501	42.609843	39.768632	47.507333	53.881599	33.331486	35.389805	46.806646	35.167462
216145_at	31.03055	41.486617	33.635099	36.56623	31.963518	34.170886	35.102519	28.990748	37.075534	34.600293	28.935225
216146_at	40.689073	35.982507	49.362	40.634857	45.229896	46.193697	44.98878	40.640479	43.960805	41.176608	36.323135
216147_at	38.004513	39.955374	41.257965	34.506633	42.84285	46.784982	54.473633	39.761427	52.697745	41.765397	35.183399
216148_at	39.705669	50.227182	37.101159	35.519816	37.052127	35.775819	34.060871	37.31592	37.352953	34.994129	31.894041
216149_at	37.976071	52.138638	48.479377	35.160623	51.624431	37.712389	41.643487	47.228603	37.134123	36.820376	34.953837
216150_at	35.584429	26.305522	34.608396	27.63949	26.774914	28.742418	26.832202	36.798773	27.403707	29.214835	35.515629
216151_at	35.076658	62.35807	49.613149	51.823844	44.358936	32.841122	39.322736	41.615276	52.322811	41.452258	57.477903
216152_at	25.547409	28.016418	25.086015	23.622927	21.34373	25.829967	24.892471	25.540468	23.479014	24.703307	25.792814
216153_x_at	1060.020962	1146.731668	1245.681146	1106.733091	1050.756624	1044.701986	1021.443236	1078.214837	959.423697	1116.206058	908.705558
216154_at	23.94962	19.929494	25.871131	28.393421	37.374489	28.581515	29.026279	27.019581	25.377426	26.599151	20.324639
216155_at	59.279218	66.174582	76.036426	80.552673	57.709385	47.171886	65.644693	60.744142	79.268811	58.564637	85.225436
216156_at	20.550748	25.552023	22.491712	18.290824	22.459677	22.801101	20.101357	20.221818	22.643709	21.213816	20.392422
216157_at	116.89659	235.561205	180.788196	179.084858	178.819496	96.323337	119.338346	113.050537	185.409622	125.094816	151.296615
216158_at	48.226042	44.142082	57.215447	50.548477	42.417106	34.628499	38.066677	52.278879	44.570743	45.116186	48.079091
216159_s_at	30.17566	26.216655	31.694106	28.207819	30.227747	30.854508	31.687178	27.98217	32.711963	30.279452	27.241869
216160_at	26.367702	23.658012	25.596502	26.209474	28.158554	29.888065	30.031495	25.928642	25.927235	28.817475	25.946975
216161_at	85.464923	68.087323	80.476502	62.077026	64.873816	78.382882	82.239711	85.054914	61.328393	72.831702	100.992421
216162_at	117.8781	78.444688	150.875383	150.015345	84.422392	147.576569	133.915258	117.372521	114.706089	151.278054	129.478128
216163_at	31.293544	32.064434	34.608658	37.118294	36.582531	40.93937	37.693334	30.133592	35.233471	35.828393	26.198434
216164_at	36.776699	50.073361	36.236962	41.69665	46.579545	44.91121	44.907828	39.657149	45.704855	45.901324	33.499591
216165_at	35.876941	38.425467	39.9844	44.724771	38.196121	43.402218	47.555749	34.320225	40.620632	38.063232	33.3093
216166_at	32.435318	30.184612	34.137026	30.19772	31.398068	42.517361	37.580609	29.620667	35.720443	31.356059	25.86755
216167_at	59.013142	113.556485	80.582621	78.02324	54.955151	49.400129	57.171982	75.02209	79.249568	64.582402	105.762332
216168_at	57.080885	40.258289	53.308712	37.124926	34.395313	42.784143	38.809664	43.927022	43.320469	41.203279	32.237265
216169_at	50.795287	41.343382	60.219516	49.083032	60.869408	47.799597	49.869139	48.912156	53.911352	49.716416	49.699711
216170_at	27.788361	25.853175	29.555832	23.55815	24.407092	37.65055	31.479257	30.634235	31.496415	32.497566	27.617748
216171_at	34.113062	37.318811	36.876238	35.308639	38.227235	40.368896	37.773384	34.276072	37.076278	39.376688	33.886818
216172_at	85.557545	100.801726	100.918358	115.170032	89.928129	83.864595	91.494735	95.794755	90.995297	104.90908	102.074477
216173_at	44.227288	26.026345	42.932489	22.452468	102.571711	36.173618	40.034776	41.845837	47.123629	40.082376	40.240375
216174_at	40.287499	45.850907	38.451735	39.819766	35.078192	41.247946	39.721037	38.664427	35.395975	39.968683	39.756109
216175_at	32.309568	26.746176	36.003344	34.547622	31.929085	42.094003	45.193098	31.614446	37.690453	33.16271	26.576082
216176_at	85.868159	90.062247	311.71539	84.218718	288.551414	480.095948	277.913265	131.750443	178.633531	395.315639	68.747994
216177_at	31.238958	28.208559	22.463841	26.732333	21.787077	29.098781	32.506486	28.989211	27.643682	27.73051	29.844402
216178_x_at	105.381156	83.351671	107.499266	117.020887	80.280696	111.811021	117.174259	110.119623	94.318178	108.868334	85.292682
216179_x_at	68.294251	36.906243	53.329716	44.353899	42.359025	60.801193	52.0877	69.468733	56.006285	69.002121	64.371301
216180_s_at	33.830424	49.267444	32.547664	41.546899	36.807383	36.790969	38.569047	40.565588	39.104174	33.939166	38.933138
216181_at	22.929967	24.443803	28.456996	25.765001	28.622681	33.058701	30.155798	23.96287	26.777247	31.134187	21.498076
216182_at	28.566779	25.21164	28.144719	30.029392	31.847317	32.548054	31.947286	28.557749	29.212396	32.633477	23.842148
216183_at	22.253434	21.383579	22.953646	21.860326	24.511284	22.383363	22.629975	22.370695	23.068035	22.827061	22.315667
216184_s_at	39.332643	31.180271	34.435788	32.23321	33.501391	37.956187	34.843573	36.553898	31.46781	33.389446	32.27539
216185_at	31.600676	30.638498	36.457038	37.267209	36.264718	34.341786	36.219522	37.0607	36.23829	40.136408	31.70682
216186_at	28.321087	33.145544	25.312861	29.482997	26.269228	30.883841	29.968771	26.60061	26.105972	27.588475	24.049544
216187_x_at	767.372333	673.538996	717.448687	616.467336	633.535627	578.771422	594.321141	870.21697	573.692175	779.565658	1050.485179
216188_at	34.046096	44.026875	26.462288	32.538157	29.503707	28.04777	29.441787	34.142245	31.439703	36.917598	37.470195
216189_at	43.024284	56.737601	42.035407	39.084857	44.85699	40.645769	35.896916	36.184735	41.801	42.014858	37.449556
216190_x_at	23.016603	21.67023	25.375834	27.607505	22.99838	36.774167	28.155277	24.861397	27.394312	27.749137	23.449305
216191_s_at	176.316734	203.268896	422.925245	344.691153	494.627952	3008.982608	127.426001	370.703807	184.57335	219.947061	179.016402
216192_at	33.573359	28.294789	37.16897	34.873685	36.768685	39.72168	36.69541	31.972201	33.129415	35.131757	25.761148
216193_at	84.795171	163.493509	109.826718	122.594054	163.166671	102.864609	112.272621	96.968098	142.74237	106.696979	74.278845
216194_s_at	101.003715	68.503584	95.508705	83.772936	123.353737	217.086699	132.085151	72.691875	91.929639	141.948815	62.802804
216195_at	33.594093	26.790969	34.636796	31.879884	33.318064	38.074496	36.828307	32.885723	31.832122	33.577014	27.975925
216196_at	27.653107	24.677107	28.602173	25.520647	27.17482	29.653441	26.633371	26.575586	27.561175	26.3534	24.164408
216197_at	176.588669	109.792148	278.246972	79.439295	235.652158	449.956251	204.487618	143.917034	186.446623	224.588078	137.384324
216198_at	234.771939	124.983768	188.653689	90.286914	228.306493	467.550254	240.61692	165.010702	180.77901	223.673927	154.750523
216199_s_at	28.181484	23.154254	20.065611	22.236595	30.09517	35.427619	38.428106	28.788847	30.784887	28.570398	34.354141
216200_at	22.479131	20.077982	25.317376	24.059726	24.055516	24.014026	22.58935	21.97121	23.584888	23.639942	21.355754
216201_at	30.047084	29.307303	37.507551	29.560148	33.194911	30.425958	28.725004	27.846967	30.387961	30.45548	25.813156
216202_s_at	33.104432	24.725057	20.033512	22.997293	23.64998	21.778155	26.957114	37.949197	26.665794	39.25681	39.956564
216203_at	31.648586	22.4701	30.533816	30.051399	33.279276	48.876219	72.998045	34.846017	48.277798	42.4532	27.770505
216204_at	23.332526	18.090565	24.266456	21.180877	24.55324	29.401623	25.672803	22.790292	21.923364	24.879676	21.27843
216205_s_at	22.15179	16.148383	22.151453	26.15547	23.856222	26.364083	22.495119	21.515058	20.26712	24.621613	20.490392
216206_x_at	42.310998	30.172868	34.34878	38.801299	44.971849	53.301516	48.073846	41.185999	34.818331	37.5076	41.219482
216207_x_at	58.24668	21.137706	49.526975	30.620554	28.427374	85.034306	26.513722	29.730727	24.234709	25.126522	25.9683
216208_s_at	40.12137	41.655164	35.895692	35.417162	29.581428	24.711863	30.585776	39.906803	40.690291	32.809347	56.556287
216209_at	30.321304	24.609467	30.729366	29.894745	33.352555	32.952741	31.062666	28.895231	29.742747	30.788248	23.792141
216210_x_at	89.323202	54.992016	76.952557	75.52309	85.917421	104.922032	94.814538	92.08127	73.136824	111.965324	74.11872
216211_at	179.66204	66.628282	208.315825	121.169477	202.631459	430.313662	325.556969	144.654032	246.51118	176.824335	191.85469
216212_s_at	90.313063	74.876177	48.669133	127.291311	46.027527	126.746226	216.081324	126.937661	182.662512	88.901059	119.453948
216213_at	35.129298	35.027722	34.821155	38.920926	40.065	45.228456	46.53171	37.736265	37.076251	30.50748	31.085919
216214_at	62.677915	63.176375	58.633025	65.825222	47.665576	55.207795	55.993258	61.171268	55.800574	53.717282	52.428336
216215_s_at	26.541348	40.194592	32.508437	73.805907	43.748342	36.325946	347.227383	49.779325	167.556532	25.828359	36.942155
216216_at	34.695185	26.769429	28.839735	28.503799	29.110599	29.707437	28.429223	33.126127	27.567754	30.400908	31.127608
216217_at	42.533948	66.88339	55.683395	55.965261	50.70399	52.430031	59.310944	41.177593	51.873543	46.914627	41.654274
216218_s_at	164.823788	46.232596	85.189379	612.016414	41.283094	121.354102	89.906723	143.538399	49.03124	135.980372	174.737456
