	BASO	CMP	EOS	ERY	GMP	GRAN	HSC	MEGA	MEP	MONO	PREB
211838_x_at	32.934155	32.744232	33.441926	34.906125	33.713909	33.254948	34.439447	32.737679	33.368246	35.569904	39.476667
211839_s_at	27.298003	35.088806	21.184139	22.393612	19.369455	19.48495	20.720497	28.414927	30.031102	21.607754	36.71358
211840_s_at	55.753325	54.337581	69.61753	52.067626	65.019623	64.74206	52.97985	56.895687	56.80583	59.2325	52.482432
211841_s_at	22.660359	18.348711	20.377219	19.149223	22.097873	36.002948	23.662885	23.351467	20.685168	23.058312	24.908401
211842_s_at	52.672083	39.307874	56.351562	48.185328	47.287061	53.349068	46.893806	45.886964	45.45139	43.1466	44.364602
211843_x_at	39.268584	46.555579	34.984307	33.760258	33.935079	28.464099	31.354003	38.120047	38.024238	32.021242	43.183362
211844_s_at	124.799817	129.195332	119.74292	106.070779	82.971038	70.35546	79.44531	99.479208	89.514031	89.671147	113.057093
211845_at	26.243159	26.708007	25.254142	27.327013	26.966088	26.56648	28.57316	26.724349	28.500453	28.068493	31.576798
211846_s_at	63.392821	105.543248	79.62024	74.514353	70.399481	53.042829	62.992351	74.763923	106.857691	64.928709	118.985505
211848_s_at	180.941932	300.355774	236.607299	235.123305	170.401999	100.481506	128.511599	202.57068	223.784689	142.944277	212.075741
211849_s_at	97.573806	55.495081	86.134931	63.071753	53.512735	88.610844	51.843371	69.279657	60.590831	61.143396	101.234116
211851_x_at	41.025443	43.895787	39.714115	43.071732	43.422515	50.983384	48.357474	39.031723	48.143657	41.438987	37.474299
211852_s_at	54.550918	45.376629	56.706547	52.756049	50.842082	60.848091	61.15867	57.349286	54.720568	80.439812	63.267185
211855_s_at	29.894022	20.89347	22.619563	19.561007	32.296568	36.35479	41.486006	31.061859	35.779653	30.267587	34.008819
211856_x_at	43.398369	41.935448	55.403184	49.162562	47.442149	57.629495	44.761494	45.290291	44.3476	44.784842	39.484615
211858_x_at	832.01249	826.834472	944.52577	1247.723458	1007.787989	800.913792	975.316241	1101.803646	833.064697	999.400527	505.300541
211861_x_at	66.377023	107.278469	72.956108	81.69956	61.115939	45.010087	54.321431	74.266737	102.053198	59.871139	80.01682
211862_x_at	35.823648	24.488211	36.85356	26.765459	71.11326	147.517929	38.993883	46.89673	33.030872	117.408972	34.822452
211863_x_at	36.743053	38.460466	43.339074	40.561595	36.887172	42.703366	41.753625	39.380556	36.377997	42.633877	34.625499
211864_s_at	34.839863	27.794007	28.988955	27.636335	32.230668	30.516588	25.374486	33.703165	24.654169	49.108265	30.682696
211865_s_at	26.236342	36.455456	26.152537	37.714404	28.732183	32.002408	33.946126	26.166224	28.899304	29.135084	30.79384
211866_x_at	31.270864	45.244062	35.639018	36.955153	40.016737	41.540541	41.073744	29.811553	37.415993	37.166012	30.817339
211867_s_at	18.27491	17.440825	17.38633	19.5199	20.944507	23.056456	21.855912	18.835227	19.210459	20.333887	19.319324
211868_x_at	70.707313	64.979727	90.26146	79.325472	60.949088	96.593584	61.998062	56.595582	57.495995	60.828372	49.237091
211869_at	25.454292	25.697153	29.306428	29.348338	29.293802	34.242689	33.367771	30.403566	32.641757	32.072744	27.399782
211870_s_at	27.118843	28.717407	31.410507	29.316963	31.429961	31.159236	29.87138	28.978909	29.395014	28.150692	29.219737
211871_x_at	29.957333	25.941578	31.988076	31.688142	33.220866	32.806618	31.387711	32.661127	30.11875	31.325989	27.126139
211872_s_at	27.454517	27.36264	21.224259	20.626369	23.341315	19.573678	21.659336	25.746285	21.538625	21.203679	29.817388
211873_s_at	26.954181	25.537874	28.485855	26.446894	30.302858	29.862135	30.378094	26.306674	27.503488	27.336784	25.376748
211874_s_at	37.958559	40.404281	24.505064	25.565903	27.711085	24.056513	30.120681	40.57575	36.122229	25.288308	67.631034
211875_x_at	37.153719	34.059357	37.775489	37.404729	38.617212	36.913376	37.67289	39.449389	36.06584	35.483866	40.572057
211876_x_at	30.598384	28.59594	25.302689	28.535665	28.278671	26.027895	27.508958	34.264842	30.356021	25.814341	36.147423
211877_s_at	31.321465	31.364401	30.119204	32.075758	36.627185	31.283532	34.646608	32.808132	32.332675	31.176643	31.224221
211878_at	50.196887	62.541786	56.547255	51.190382	48.37044	48.843155	47.879051	59.698431	58.332484	58.671599	54.536569
211879_x_at	25.472039	44.283492	28.460933	29.271003	31.521695	28.450875	28.668195	27.55536	29.099751	29.278689	30.789304
211880_x_at	30.003898	39.063731	30.964029	29.127073	29.465094	29.219226	29.343242	30.650583	28.303974	30.601317	31.97764
211881_x_at	65.968901	25.896035	68.701837	32.36294	30.765498	70.575293	31.67673	35.21312	26.468058	29.973158	57.094163
211882_x_at	26.558343	39.962256	30.626685	32.68157	34.579302	31.735364	33.349851	27.789522	32.893451	28.946134	28.445035
211883_x_at	54.73616	52.598238	48.656199	53.170039	57.00859	56.156522	39.503515	49.496969	56.16737	47.423575	63.622598
211884_s_at	21.136753	23.629451	21.149441	21.875752	22.068945	20.485772	21.968879	20.987943	22.151129	20.670151	22.251202
211885_x_at	36.530349	67.232695	38.31772	39.741025	42.415511	37.525647	40.500639	33.311897	47.461318	37.876022	46.548756
211886_s_at	76.290789	82.905678	57.874189	70.53739	60.929887	47.805492	54.136139	73.13497	72.154765	60.112096	88.479643
211887_x_at	33.924405	33.181876	31.556419	28.460812	31.838629	31.114837	29.651329	33.343288	31.219823	36.117727	34.537792
211888_x_at	26.624586	23.684502	28.620088	24.812856	27.901681	25.408696	25.450474	25.783264	24.385305	24.967517	24.051796
211889_x_at	60.604164	69.200717	54.269743	54.991297	53.961476	61.919744	46.498865	51.417845	55.415682	65.79369	76.878614
211890_x_at	42.414662	39.61751	46.314427	31.51615	46.359118	44.505388	34.438005	34.601055	29.742054	63.367494	39.486138
211891_s_at	31.171681	35.609311	29.247628	31.04459	32.172967	31.738598	31.352147	33.073189	29.312071	29.900242	33.802268
211892_s_at	77.525309	88.515823	79.561696	92.104356	87.422072	85.908118	92.49602	69.698273	78.182424	84.766708	51.40981
211893_x_at	43.440536	58.02164	39.201283	35.377543	44.645818	36.110216	36.675858	39.372879	45.477424	33.075838	52.232412
211894_x_at	32.387685	53.161632	31.502111	34.335704	32.846161	29.888121	31.118834	43.693849	42.51411	32.702894	65.750336
211896_s_at	27.949794	24.620569	27.315704	24.831117	29.697478	25.539517	25.542303	27.066383	26.169043	26.442937	26.016462
211897_s_at	21.031632	23.51499	19.654993	21.370779	21.620222	22.953001	21.682275	20.493499	21.355035	21.195452	21.132162
211898_s_at	70.668496	87.950241	63.170797	62.810022	56.015093	45.488788	55.338825	64.949848	66.977881	53.397698	87.208893
211899_s_at	26.87311	30.697489	27.776434	27.173795	27.440522	27.879879	27.243365	25.219288	28.533602	27.185491	28.005459
211900_x_at	86.148342	132.674481	105.654226	105.017401	100.404822	67.523046	75.589095	96.833766	126.417635	73.151706	104.638743
211901_s_at	26.120336	25.137135	28.596353	28.472329	30.343618	30.927703	30.01877	28.567608	27.319794	34.272202	28.009321
211902_x_at	92.405265	164.157889	127.14054	62.868348	61.491309	873.220059	65.648978	228.592355	53.728221	66.569451	88.987028
211903_s_at	46.145376	90.938445	46.63815	79.067323	53.962474	53.703559	66.707365	51.819607	79.869715	59.06306	55.71616
211904_x_at	35.863214	29.039957	29.936435	33.676626	39.260891	39.827345	36.314157	37.760539	31.391192	35.146692	34.171333
211905_s_at	181.095608	141.828826	170.247577	148.97458	152.60393	111.466766	111.651799	149.415919	148.896149	155.053665	169.714794
211906_s_at	26.979318	35.711858	31.435231	31.12526	29.564511	28.043912	29.170008	26.943423	31.847951	28.859323	25.94984
211907_s_at	37.97474	45.776618	34.11235	36.594911	29.346736	30.709187	32.424492	35.309008	38.062264	35.93543	34.124251
211908_x_at	28.791323	18.53055	20.197418	21.56648	20.249548	45.982736	20.767561	25.889475	18.842905	21.604987	25.143609
211909_x_at	901.066628	2795.626307	1564.575867	1567.531424	627.99493	330.818127	588.056622	729.638265	874.807087	762.796621	783.717313
211910_at	24.718826	37.759281	28.175974	31.32899	29.34243	30.758249	32.595931	24.563335	34.350079	29.012916	31.08076
211911_x_at	806.675279	432.327749	1061.618607	418.644991	967.301013	1795.73874	675.410176	830.306171	298.905357	1920.354528	408.344967
211912_at	36.143755	44.883771	38.325103	37.546433	39.62002	33.265625	35.07256	36.728146	42.142666	36.676054	46.645142
211913_s_at	27.186952	25.027217	19.164532	23.845095	24.424088	34.917934	50.286217	28.794209	33.16881	37.394154	29.393469
211914_x_at	43.345893	39.101102	41.45982	38.925133	100.573879	42.446823	59.65328	44.857226	49.724686	48.685875	43.880346
211915_s_at	67.371104	81.569793	65.013938	61.399684	62.964716	56.159671	53.967136	67.879979	73.457474	71.477898	86.288173
211916_s_at	38.027191	43.452111	39.166878	40.511027	43.869457	46.423619	42.490088	35.640211	44.118062	44.092978	38.533335
211917_s_at	68.01602	106.841371	77.958396	73.317789	70.915339	47.59195	52.922284	81.717598	88.551815	66.112317	103.795012
211918_x_at	26.816575	28.46792	20.774093	23.199559	25.754216	26.372973	24.24337	25.198414	23.551899	24.987913	24.628128
211919_s_at	330.971002	21.094278	116.24822	8.276192	66.887686	112.361131	28.176592	64.407814	13.052202	83.603345	306.079024
211920_at	36.343972	53.668833	36.83123	42.877045	37.340803	38.961629	40.248395	39.741154	47.408723	45.786842	45.270084
211921_x_at	5008.832849	6931.691555	4613.913964	3938.80346	5772.341992	5427.930608	6074.996239	4734.974242	7456.765172	5644.96244	5731.802572
211922_s_at	107.472668	94.471927	79.315411	1557.366353	104.477786	151.911554	360.30824	174.5575	325.655931	273.802324	105.704483
211923_s_at	33.12288	42.578107	35.238621	36.086046	35.902677	34.509801	38.11216	31.894843	40.613726	32.497193	45.911358
211924_s_at	64.653507	75.913881	78.049732	63.395958	69.603804	127.846962	48.499285	74.010142	56.289336	236.481958	85.94351
211925_s_at	133.52112	236.422446	139.699782	136.460978	116.387899	66.563804	107.481212	155.298463	144.416102	110.862888	192.932257
211926_s_at	208.662076	89.350793	254.965208	193.749104	336.042856	805.136394	291.722359	413.580651	183.22708	570.043058	83.041697
211927_x_at	2028.260361	4082.491896	1828.607544	1778.980137	2813.281923	2695.533221	3591.54884	1706.342046	3864.776056	2527.119658	1458.696561
211928_at	49.559143	26.75489	41.326167	39.239526	59.602133	83.86876	81.261185	47.709532	61.326977	79.739837	44.312112
211929_at	921.071884	2165.52692	1171.748774	793.737438	1614.267326	1542.746027	1826.825124	885.793174	2120.116629	1019.541039	682.316873
211930_at	212.465454	416.13925	283.326604	194.160797	429.765892	486.177531	551.986207	252.170801	515.483984	297.53381	178.076938
211931_s_at	1047.568721	1618.566936	1085.40586	1070.739722	1495.479169	1586.956681	1610.082796	979.233076	1789.741122	1470.66386	730.626645
211932_at	597.054869	996.208611	677.071154	684.499254	1018.136371	1040.420029	977.155334	795.758874	1172.332331	982.573905	504.697258
211933_s_at	877.113702	1210.88043	885.716642	948.299664	1221.811852	1215.5384	1255.449744	1065.688631	1373.52722	1127.205497	750.439751
211934_x_at	159.780057	126.335561	190.013956	177.485872	319.780898	318.897852	396.908201	164.239384	289.17172	262.889225	93.642082
211935_at	319.616865	232.830944	338.394629	1462.410003	359.145291	701.731152	583.59024	456.106725	427.690234	551.063957	188.747556
211936_at	348.595312	924.266763	400.628507	339.464929	699.545336	532.171518	432.616226	495.55428	596.096528	583.596489	300.041946
211937_at	275.756411	201.817548	262.560946	196.34945	429.133607	411.888647	459.799518	274.285784	460.242638	367.70556	204.062836
211938_at	2715.863862	4291.919462	2496.801955	2287.570776	3364.361388	3988.427578	3810.307539	2554.986621	4076.000755	3666.016558	2127.017776
211939_x_at	1696.824313	2694.572523	1390.305542	3198.756574	2046.23895	1733.195909	3066.91199	1712.501931	2795.989395	2319.916942	1707.001442
211940_x_at	906.272613	1156.791361	993.585421	1312.223504	1282.997293	1095.40541	1177.847631	1136.945151	1204.424022	1501.052653	711.18393
211941_s_at	59.227103	85.774554	57.233474	110.13468	89.659627	111.689794	229.201394	86.912063	215.160941	78.867917	65.88999
211942_x_at	2074.633656	3121.454372	1673.364214	1414.404883	2259.713238	2009.932581	2391.710839	1712.442368	2777.277168	2107.664951	2047.428243
211943_x_at	4106.226722	5165.431945	3199.829889	3480.421127	4494.831661	5005.24282	5254.442926	3920.065745	4853.632811	5233.357598	3943.675079
211944_at	648.332761	904.185594	723.526594	387.623899	889.222198	768.532285	741.860692	630.042887	721.220436	625.346406	670.738963
211945_s_at	539.47334	515.038553	598.817214	905.724772	956.992584	1034.62026	674.616568	1122.077332	709.983186	1029.930744	350.459391
211946_s_at	2143.840355	3299.998815	1875.289617	1357.048791	2836.33885	2770.401768	2386.131745	1974.069281	2900.092016	2537.945531	1731.157701
211947_s_at	167.1552	134.305821	136.75344	123.792884	138.110021	177.726571	182.286153	158.401019	149.541324	145.403586	174.27788
211948_x_at	572.610379	867.411977	747.927738	336.964255	1004.505176	809.076138	747.623864	543.666096	783.411983	700.163019	497.688824
211949_s_at	86.569642	73.609762	65.012469	75.861797	69.348613	62.579172	77.543167	106.884286	94.407781	79.206457	113.41961
211950_at	235.162294	233.79461	260.81419	813.172652	416.122862	487.808053	401.186283	372.379892	430.281998	516.733256	214.323386
211951_at	631.36351	1332.282471	662.379403	860.98672	1045.769357	840.597828	1273.971256	748.05745	1891.885738	831.44642	545.368939
211952_at	132.36002	115.654928	63.237468	171.482495	166.65878	121.191648	328.301668	160.967494	373.238739	110.113677	97.476168
211953_s_at	324.426047	611.938615	306.645284	359.111959	683.339657	477.258033	703.86364	453.176324	1010.15795	363.671887	276.610401
211954_s_at	116.214684	417.34687	127.675572	209.204404	375.778957	201.613452	396.016535	212.658543	530.606782	146.218007	190.275205
211955_at	37.007462	42.043351	30.91175	59.657224	56.056828	69.269835	114.691293	42.073118	117.557673	49.711555	34.409561
211956_s_at	1464.91845	1889.924033	1404.629603	1931.319129	1489.624411	2064.518772	1802.074468	1676.368479	1590.578388	2697.145105	1248.208906
211958_at	31.409979	41.877606	30.130558	35.897707	34.400853	34.343845	34.603702	34.975972	31.646064	33.491577	36.624745
211959_at	49.887849	50.743787	52.016073	48.005493	47.411144	44.186451	122.780298	48.412843	46.958381	47.027855	36.475828
211960_s_at	377.406419	577.531785	425.567402	394.0687	747.577263	661.041102	445.816558	446.928453	440.016445	823.524126	260.768152
211961_s_at	704.08759	1076.794789	804.382941	767.394146	1172.257645	1238.549498	989.18193	926.537867	955.52775	1440.179423	384.636649
211962_s_at	2249.65693	1557.802036	1745.695566	1273.189948	2140.459325	3362.818268	1009.462222	1767.329645	1705.65014	3085.856662	1510.011439
211963_s_at	1375.328487	1416.892004	1620.846486	951.657616	2053.930667	2834.090988	1438.349792	1953.625862	1591.213032	3174.785347	580.244501
211964_at	51.84296	85.377058	45.982673	83.576439	52.293684	42.876636	117.263099	60.485865	55.151384	51.930539	51.238441
211965_at	294.818266	54.367692	301.267283	79.116371	190.834801	490.997171	107.301919	232.560873	114.7884	491.518563	134.100288
211966_at	60.111531	43.561647	55.968166	58.572657	58.17214	65.168717	60.376049	60.944359	46.778558	63.165881	52.792089
211967_at	711.397309	1023.456749	457.048999	417.641427	826.56661	914.300966	993.16058	773.62498	872.207276	884.644406	676.508981
211968_s_at	542.63401	1275.493482	423.367938	936.684767	892.851975	751.836949	1011.942747	727.1024	1099.19098	577.626451	492.665588
211969_at	872.840608	1437.03036	712.579319	1290.292325	1137.455831	989.698454	1283.821922	1330.874115	1405.575783	974.3465	781.535328
211970_x_at	1853.009813	2455.099775	1670.699534	1243.998261	2419.022326	2009.150873	1963.668814	1826.640485	2225.560021	2341.256034	1634.902876
211971_s_at	198.486266	438.613237	237.447843	238.20806	446.06425	459.251965	543.512172	199.569842	694.767687	293.060988	174.446758
211972_x_at	1607.443898	3117.127197	1310.983578	1347.492431	1977.699132	1490.122383	2566.425385	1436.411317	3177.036735	1559.314697	1530.152221
211973_at	32.618386	23.984835	27.65379	24.424738	30.935971	31.833345	31.082624	31.754418	29.147646	34.906808	29.904804
211974_x_at	696.721254	594.965925	745.458633	371.248678	899.779765	862.236568	665.178516	729.334241	712.601045	1309.726116	588.296641
211975_at	88.380401	55.187638	80.134475	97.032991	89.901607	198.591946	187.653754	121.627016	152.556107	147.804337	100.747457
211976_at	698.402257	864.868959	934.701251	541.90738	1160.88216	1167.978524	1384.322198	562.932894	1302.817686	1187.406133	304.334097
211977_at	38.231772	19.339799	30.969495	32.688544	28.786674	45.348486	42.638425	41.996443	32.698798	57.335273	31.651756
211978_x_at	2321.388358	3804.700267	2158.273117	2289.225411	3168.365184	3079.987811	3158.34131	2492.203373	4318.867399	2739.900383	2115.266379
211979_at	47.730356	73.730954	71.190634	54.683202	196.123042	181.489524	135.685362	77.170304	108.2233	176.317823	47.824701
211980_at	45.178378	23.826874	26.739503	81.372472	27.874742	24.12828	183.919396	37.254621	30.329716	33.971437	32.452072
211981_at	31.848921	38.093101	33.0775	36.789036	36.953685	33.854435	39.436981	37.144076	32.357379	32.773404	34.089856
211982_x_at	53.063516	27.880093	40.784061	41.177223	60.692406	98.892294	47.642267	53.858603	47.075263	66.030999	45.285439
211983_x_at	2759.616545	3725.623667	2460.699308	1912.71771	3769.717785	3188.970906	3151.81855	2821.719375	3422.196156	3611.296109	2366.035165
211984_at	1057.181119	812.242667	1094.660777	1131.455005	1475.8185	2131.004764	874.071328	1279.562585	714.547939	1666.695089	487.691799
211985_s_at	670.930891	109.841313	622.477016	595.513478	631.195541	1237.106473	421.065434	784.171252	312.668534	980.442722	235.926323
211986_at	2139.881741	1968.559063	1929.452035	742.245538	2558.092619	2554.892473	1753.259815	1604.983055	1698.653463	3267.612678	621.815908
211987_at	877.892088	1812.571837	993.275005	768.93924	1573.258334	1040.037394	1462.308197	910.920321	2089.950083	907.03811	1588.036736
211988_at	1055.954831	1040.223732	806.260059	731.534723	909.379969	1166.006598	1327.953928	914.579449	1265.914084	997.174257	916.828223
211989_at	791.989491	1179.263489	900.398332	495.892262	523.960385	536.164904	632.216848	671.43507	677.545817	615.076398	1006.537011
211990_at	801.806858	176.743309	414.259925	72.699071	418.721429	425.17725	242.586804	227.823196	142.771926	822.901427	512.658754
211991_s_at	880.09246	141.128599	408.310947	65.780218	440.522653	384.078763	194.989939	295.081121	92.980062	1128.129658	393.38452
