	GSM819140	GSM819141	GSM819142	GSM819152	GSM819153	GSM819154
10386705	2.487639693	2.325879689	2.402735471	2.269455074	2.352473689	2.851085925
10386723	3.833976635	3.849971357	3.762404584	3.562933798	3.612545237	3.781852481
10386741	2.477775705	3.097664152	2.66114851	3.197038242	2.600646373	2.520649702
10386743	3.752488484	3.667280187	3.791520914	3.723547984	3.874844313	3.693909955
10386758	2.611023885	2.783417833	2.912185893	2.804975915	2.954017403	2.682334138
10386775	7.172646509	6.831693301	6.464599561	7.637230821	7.559970403	7.734222837
10386789	3.340651013	3.177958343	3.290492803	2.901474644	3.395916817	3.175981388
10386821	6.228838669	8.293256709	7.647151008	6.056684795	4.471972236	5.725578628
10386824	3.081502103	3.91029304	3.395972737	2.771645847	2.966618835	3.043443894
10386844	7.785614104	7.810768882	7.08504564	4.775302373	6.141592018	3.380261161
10386850	3.780446238	4.091178239	4.040801142	4.110778255	4.181685257	4.116048062
10386909	5.492301496	5.237582389	5.51930583	5.358265195	6.112749465	4.119820215
10386916	2.64119035	2.635459942	3.284174321	3.273502734	2.861602085	2.420335906
10386921	1.912962671	1.92834511	2.001045298	1.846644599	1.878275063	2.080840186
10386934	4.641237012	4.687125586	4.216640093	4.071956785	3.156584829	3.027770586
10386937	3.218441743	3.865893095	3.088459949	2.680407547	2.773946921	2.892766108
10386949	7.682066559	7.475216348	7.149560659	7.612380489	8.099882375	8.215449568
10386951	3.287789167	3.089486666	3.044152984	3.752646157	3.638519283	3.921564394
10386955	4.036688547	3.824137968	4.55797186	4.932576018	4.508825855	3.675328914
10386963	2.246333386	2.150265634	2.286497326	2.737540733	2.865680082	2.429633305
10386965	2.597072756	2.502356539	2.478853447	2.617780426	2.558386651	2.457008209
10386992	2.307756379	2.278776535	2.281770846	2.692628377	2.078709349	2.574294012
10386996	1.956430054	2.020567359	2.131383977	2.186383085	2.287833168	2.293371768
10387014	2.825105426	2.713340713	2.727945657	2.825105426	2.674380831	2.480992017
10387029	2.590364422	2.389689257	2.57019447	2.692757732	2.918317278	2.802421322
10387100	1.791402061	1.995933348	1.984904188	2.488170673	2.118947907	2.052866859
10387108	3.079505459	2.975610584	3.100824021	3.370141904	3.292466106	2.783514055
10387111	4.427064691	5.057229687	4.627221095	4.772202183	5.144282743	4.884006621
10387119	2.26532768	2.539080185	2.603615679	2.836294065	2.679650221	2.451673409
10387138	2.821004763	2.306646061	2.373267102	2.577955681	2.717058343	2.697450468
10387155	3.072390159	3.239743484	2.925857159	3.09672477	3.295151877	3.386422558
10387170	2.581210001	2.556167234	2.81808076	2.875311909	3.14695728	2.866293142
10387180	4.203100989	3.712224745	4.046633052	3.596949435	3.363377754	3.330769217
10387194	2.061484786	1.975724671	2.040240319	2.030366404	2.055153756	2.260131871
10387201	4.526222671	4.003059706	3.999698915	3.834308477	3.766377033	3.177645713
10387219	6.350879669	6.993578012	6.370843761	6.583668272	7.045487124	6.766407569
10387222	2.747469177	2.355811792	2.415769416	2.619140036	2.625616184	2.591266094
10387255	3.114417113	3.185812618	3.151894876	3.230070525	2.949324548	3.601022046
10387257	2.727508281	2.35495696	2.643917272	2.757090885	2.397102741	2.618977715
10387274	2.341953154	2.454516511	2.389336848	2.799276333	4.00952526	3.013244531
10387295	3.850776653	3.255299824	3.66444941	3.681395533	3.331708927	3.687830459
10387316	4.33614625	4.56888526	4.471235943	3.963949174	4.001056321	3.821688086
10387368	2.944719139	4.077449638	3.354950882	2.741975081	4.214635008	3.043861153
10387372	2.997032001	2.943810683	3.248690308	3.759061668	3.198962144	2.832655585
10387397	2.477775705	2.563767803	2.680073881	2.61834897	2.50769873	2.80960013
10387483	2.923769077	3.105083272	3.210268086	3.072125676	2.584035135	3.049998819
10387492	3.943936021	4.177749212	3.15518796	3.8985692	3.714095201	4.531714005
10387505	3.093972072	3.557505138	3.406880478	4.367251328	4.106355616	3.682017554
10387516	2.168682589	2.308797046	2.170747342	2.214884822	2.191847378	2.529949361
10387525	5.136806088	5.312749817	5.051499974	6.076936089	5.47521592	4.807587318
10387536	3.042382356	3.711282068	3.06159857	2.32902601	2.674919866	2.761489079
10387559	5.416464727	5.384232903	5.79152301	6.533955509	6.491136685	5.58044066
10387568	4.426943124	4.752671088	5.101942206	7.099180239	6.889791485	5.459013717
10387588	2.670228366	2.524549414	2.74512155	3.191575657	3.037149717	2.778546296
10387620	2.580669382	2.499701512	2.455745142	2.278472461	2.471140379	2.282414472
10387625	2.282305191	2.167171876	2.358781517	2.285246249	2.032076105	2.297997576
10387638	2.6764983	2.834844881	2.743960063	2.543663317	2.543663317	2.520621835
10387648	2.20390242	1.925192521	2.292465982	2.063860774	2.332137288	2.228807251
10387651	2.518543887	2.851369229	2.51602146	2.585024308	2.517399952	3.059234758
10387655	3.379525142	3.205139645	2.967945067	2.920942737	3.093095652	4.315187129
10387659	3.641609876	3.455073593	3.728466385	3.387641915	3.537333637	3.241820871
10387668	2.735948375	2.519342764	2.708600611	2.823470832	2.601287901	2.596682195
10387689	2.420709031	2.338413677	2.423183408	2.397156533	2.338413677	2.267973056
10387699	2.111694376	2.361352343	2.525195193	2.269189845	2.194041872	2.571144498
10387723	2.849304662	2.363813407	2.368823303	2.341528899	2.155291396	2.121869663
10387733	5.09740348	4.823897304	5.585957962	4.828776743	4.411625767	4.438101465
10387743	2.393115383	2.452874191	2.837010488	2.727875028	2.756683528	2.759723988
10387757	6.399868747	6.674174514	6.890033687	6.402890304	6.468112719	5.359493171
10387768	4.95145583	5.990658114	5.961296062	7.463998597	6.904316084	7.212852506
10387791	3.050477687	3.116262292	3.431403927	3.234762953	3.375540138	3.341060798
10387797	2.288123977	2.463019519	2.38061692	2.066190711	2.298202202	2.374236487
10387807	6.831102829	6.638392157	6.56500022	6.94017963	6.580573824	5.308874439
10387816	8.543616478	8.776010219	8.953353769	8.767686905	8.716696131	8.247948408
10387821	1.719550167	1.917201407	1.937627221	2.20618133	2.000866055	2.012927755
10387838	2.054069826	2.071109216	2.132121512	2.217345014	1.835011348	2.042652446
10387855	2.326331045	2.443413677	2.373380735	2.404407284	2.367078704	2.49010303
10387871	2.605981093	2.764728668	2.966526347	2.926669135	2.995949209	3.010215598
10387890	2.0675953	1.842404642	1.936511146	2.322173182	1.948686564	2.22478629
10387903	2.118240854	1.962927594	2.169746942	2.263460342	2.202939851	2.180156866
10387909	2.576470614	2.580486017	2.546717786	2.71932916	2.415770356	2.479620264
10387922	8.025744436	8.012509208	7.601570029	7.649669948	7.754189761	6.71864289
10387932	4.053317441	4.529213192	4.439156077	3.956877883	4.621767667	3.797058789
10387936	7.325322944	6.71392244	6.769877772	7.441851775	6.88870905	5.02682149
10387944	3.815488779	3.922250284	4.014955322	3.831440368	3.765800625	3.808880098
10387971	3.190682377	3.370314388	3.079507225	3.61944893	3.138922568	2.964436787
10387985	2.199318158	2.081381224	2.661661186	2.836420509	2.778827103	3.203376637
10387992	6.647907771	6.711356073	7.025675371	7.543980753	7.352186785	6.385515419
10388010	6.719068466	7.134942697	6.996731745	6.490459014	6.504584701	4.88369788
10388018	2.806950791	2.068311139	2.434723275	2.553527364	2.543791547	2.260455966
10388033	4.55172809	4.501035942	5.002408851	5.126579587	4.998039251	4.844601423
10388042	7.131243143	7.226081058	5.485840481	7.552332642	6.567420281	6.744283917
10388047	1.902025211	2.146463248	1.972186754	2.029257896	2.047808812	2.156126742
10388065	2.090934865	2.174235541	2.12275652	2.320613277	2.350319625	2.072422636
10388086	2.533966779	2.42029438	2.176987022	2.225180377	2.054339112	2.459411719
10388098	4.850930086	5.676139699	5.004931375	8.806530634	8.551468796	7.719704557
10388109	2.404174873	2.613835361	2.616967105	2.537910959	2.760421626	2.899805691
10388132	2.121607984	2.325304301	2.331498812	2.328795755	2.656929113	2.205831015
10388154	7.653970489	6.501835414	6.901243913	5.541069228	5.838487014	6.290943287
10388160	2.202307131	2.747968153	2.411705054	2.121153817	2.585205929	3.070929968
10388174	2.763110466	3.198963382	2.803814454	2.930494934	3.191698566	2.599969008
10388185	2.594132026	2.533329454	2.705557201	2.875192185	2.433662971	2.855531492
10388194	3.052077934	2.70432547	3.216450993	2.956667635	3.089963462	3.229854613
10388211	2.732645903	3.048231215	2.88049975	2.959390601	2.88049975	3.109657931
10388227	3.054699417	3.782603485	3.917036824	3.627838272	3.317397461	3.679762572
10388234	2.624489413	2.290336029	2.251269062	2.084733858	2.659089105	1.899204464
10388238	8.1934821	8.011633629	7.979599659	7.286298259	7.891861629	7.774016079
10388241	2.507730436	2.328633264	2.183222217	2.212220315	2.204220031	2.073846358
10388254	3.574726023	3.637100043	4.994064797	2.081471357	2.276670996	2.374054006
10388265	2.534658052	2.632752675	2.705549146	2.625073834	2.796285481	2.840754091
10388267	1.919580113	2.152920791	2.085092705	1.810182483	1.811901959	2.166796492
10388272	1.751836141	1.747368485	1.874159601	1.658888441	2.005725075	1.876682027
10388274	2.100375834	1.984904188	2.367527524	2.365749692	1.984904188	2.260269881
10388276	1.563247751	1.893291436	1.893420295	1.902688669	2.02090254	1.72832773
10388280	1.960389523	1.722145973	1.664519783	1.681013167	1.750028533	2.643569569
10388284	2.089002265	3.394696781	1.910065101	2.110791973	1.931710767	1.899473694
10388286	2.520890928	2.909398163	2.746393497	2.8139311	3.118105542	3.191478326
10388288	2.054494607	1.967288324	1.860253447	1.688555245	1.860253447	2.026170698
10388290	1.952707052	2.027764428	1.997933602	2.08067389	2.431322949	2.028947789
10388292	1.821031972	1.820295394	1.793345803	1.917963273	2.000105953	2.699980148
10388294	1.92161575	1.774903755	1.699820024	1.831233591	2.045797066	1.974175487
10388296	2.700196598	3.070716384	2.931789545	2.953368858	2.974955511	3.428030366
10388298	2.825136835	2.932644606	2.705137402	3.058272765	3.781435416	3.231223061
10388300	2.933934359	2.787727263	3.185944664	3.294818237	3.664628493	4.8692271
10388302	1.899219017	1.787420776	1.677802616	1.827470526	1.695836803	1.516164395
10388306	2.44993665	1.897693839	2.275905695	2.278539344	2.511605059	2.131356019
10388308	3.04447937	3.113106358	4.738014859	3.510970578	3.458631039	3.854650208
10388310	2.951933072	3.163629592	2.615346801	2.977318184	2.338757454	3.447100911
10388337	5.642716408	5.621260892	5.208244256	4.828631885	5.186805489	4.461468345
10388352	2.6248054	2.783726159	2.716588107	2.939197125	2.750010192	2.716588107
10388377	3.575614113	3.426001968	3.064829833	3.603652134	3.948892312	3.119840523
10388389	2.481165145	2.436587662	2.671168976	2.426715102	2.341314782	2.34941674
10388392	3.862086781	3.667666886	4.309759447	5.648558591	5.138806779	4.409420175
10388409	3.618896873	3.437485489	3.930237643	3.829655718	3.931763395	3.55359432
10388430	2.820197333	3.480085744	3.03660866	2.960215007	2.835470652	2.82023417
10388440	3.023109385	2.689297005	2.995461353	2.724263667	2.666257976	3.422630922
10388451	3.472399636	3.844527776	3.993093277	3.46927044	3.366145826	3.744624845
10388461	9.961264537	9.865105798	10.08179927	9.9167383	10.04867314	9.903068709
10388465	2.691375611	2.328426078	2.227760746	3.354285031	3.979897768	3.215647536
10388476	3.683692764	3.439993595	3.771759847	3.777642903	3.726896737	3.723530045
10388488	3.176193392	2.753811861	3.493853164	3.499754196	3.925079594	3.054086031
10388492	4.906751929	4.92439826	5.366491875	5.647598518	5.501539451	4.965849698
10388517	6.18251621	6.550043578	6.126404167	5.863281644	5.380335012	4.715398318
10388520	6.991045373	7.160758865	6.237298015	6.413522545	6.618275861	6.690389636
10388532	4.673206284	4.156531668	4.072799576	3.179588904	3.368025796	3.127426914
10388545	2.477775705	2.415475066	2.42844091	2.092599478	2.477667049	2.187740004
10388579	3.609250539	3.788237002	3.560098303	3.450463403	3.634363463	3.437567444
10388591	1.898249994	2.251817203	2.047097628	2.176560373	2.323518287	2.201159146
10388613	4.003641458	4.793638756	4.406631733	4.141475072	3.82933307	4.273755114
10388625	2.005685385	1.866050781	2.071919477	1.97763289	1.887727864	2.175860656
10388648	3.074080363	3.051392535	3.026978419	2.897252061	2.985171536	2.996772028
10388669	4.210100784	4.015803689	3.686940658	4.66600766	4.994406054	3.668111105
10388682	6.469401627	5.955770775	5.948414785	5.259516289	6.240832512	6.093721902
10388705	1.514110786	1.520052822	1.566271672	1.717926937	1.579498119	1.536004317
10388707	3.11124512	5.542268855	3.318058178	2.480993931	5.02275753	3.027245833
10388716	2.938478475	2.793689043	3.06152155	3.08309	2.742110081	2.938478475
10388718	2.090771035	2.174462171	2.11952348	1.988048802	2.32413664	2.52324493
10388728	2.270782416	2.274519155	2.712547234	2.427257826	2.644999099	2.569279905
10388732	3.553894198	3.522265564	3.417136247	3.885334109	3.231406408	3.789910106
10388734	3.885760491	3.471964866	3.707691556	3.226537482	3.287012145	3.253139677
10388745	8.851277345	8.846532862	8.972053678	8.284477901	8.170653439	7.985903783
10388749	3.636815731	3.397937321	3.693153298	3.332415895	3.485784108	3.737825069
10388758	2.788225964	2.665335386	2.477194111	3.063981108	2.562315332	2.782608346
10388786	2.285246249	2.517015022	2.476633352	2.489534328	2.661337676	2.495205459
10388824	2.328435556	2.109822525	2.309268698	2.691900944	2.775383768	2.401430185
10388834	1.926876989	2.045880169	2.059560965	1.947084467	1.95881361	1.877196134
10388847	3.055768669	2.517031435	2.355050363	3.025307171	2.858006643	3.497881725
10388861	3.715650872	5.608133497	5.188809948	5.342576631	5.166579871	3.390453998
10388869	3.083311511	2.599407973	3.238779682	3.241180785	2.951324698	2.949696131
10388880	3.943185646	5.183267986	5.09797444	5.553312819	5.460133226	5.080314085
10388884	6.512917535	5.840924347	5.784360102	6.866279098	6.977238974	6.695746445
10388898	4.315765739	4.69784698	4.450988645	5.744583267	5.650271987	5.429552979
10388902	2.778922479	2.678213716	2.847913127	2.833649747	2.858953456	3.492687587
10388914	2.524394725	2.169909338	2.413091068	2.351324944	2.625008277	2.556879222
10388938	5.562768575	5.360969368	5.107667338	3.580247684	3.646337604	4.093648213
10388952	1.970437218	1.893953548	1.833828687	2.082019327	2.252861914	1.902948859
10388954	7.863102439	7.642539849	7.878520252	4.868889812	3.935510988	5.11824621
10388958	2.175710262	2.147716737	2.152743736	2.499477223	2.203964194	2.213519143
10388971	2.892176913	2.721767559	3.120116253	3.70362768	3.503408362	3.065219415
10388994	3.241857221	2.607371133	2.742250532	3.63385804	3.372936191	3.226838992
10388996	4.196808625	4.173254342	3.846611229	4.088998746	3.666312006	4.218578733
10389005	4.601119314	5.000491804	4.12318577	5.151702136	5.036404485	3.505430399
10389010	2.149643868	2.074788832	2.112447996	2.504847885	2.211961535	2.009854194
10389022	2.244809482	2.702101492	2.48336647	2.280055815	3.249953343	2.426387302
10389047	3.894778282	4.637484772	4.451183152	3.371599548	2.792892314	3.570307547
10389062	4.126012459	4.227796547	3.920682345	4.327541552	3.411598294	3.592904972
10389064	2.674084964	2.51955443	2.665959251	3.087827457	2.679431545	3.107268857
10389072	2.025921825	1.879364006	2.033299028	1.882703906	1.989314803	1.933076829
10389087	3.022775905	3.178277222	3.177697048	4.025328945	3.87540278	3.615167437
10389099	3.038359794	2.84764126	3.047445519	3.527272667	3.400603119	3.0499679
10389114	2.564501976	3.767746004	3.546927428	3.78732528	3.161576679	3.297709577
10389127	3.159760095	2.986025051	3.150645387	3.236301695	3.667601954	3.713837663
10389130	1.819298186	1.912566695	1.908008932	2.150074064	2.369651595	2.345221695
10389134	2.285246249	1.814473224	1.953802475	2.054348055	2.224716922	2.474408335
10389143	1.871930482	1.829666017	1.820375377	1.742027115	1.665037202	1.857543069
10389151	2.492970915	2.70869784	2.842223798	3.025213346	2.531685483	2.965568915
10389164	3.394030521	4.341319843	4.056109303	3.804174255	3.568104145	2.53052893
10389170	2.472411852	2.835928565	2.832757381	2.735738014	2.696789307	2.694046866
10389177	2.632355539	2.593357092	2.717054537	2.802288258	2.687621343	2.679703204
10389190	1.868923039	2.036008978	1.713022397	2.106392338	1.874256061	2.000566142
10389207	3.214392061	3.166916063	3.167517577	3.128729723	3.418439466	3.390271752
10389214	3.268632737	3.562853187	4.015515358	5.363767221	5.110167282	3.996249722
10389222	2.325756609	2.078416539	2.189405683	2.149923097	2.16445866	2.2069418
10389229	9.945179402	9.91507071	10.20235792	9.774251257	9.693218791	9.958033722
10389231	2.390242472	2.351972321	2.172861075	2.153924416	1.951723438	2.189260005
10389238	2.860393978	4.119119744	3.622056434	3.340654409	4.160235372	4.896641768
10389245	4.111767482	4.244240328	3.455607831	4.102740283	3.868575036	3.825616513
10389261	1.72029697	2.082856087	2.020412722	2.047241004	2.152088079	2.682763922
10389269	4.051157359	4.453246317	4.37953403	4.139769256	4.611420359	3.537171969
10389283	2.435889629	2.363456457	2.21479255	2.361926886	2.097412921	2.391730425
10389293	3.295659104	3.170979748	3.493929774	3.410037362	3.582180112	3.21031663
10389300	2.533108934	3.198773779	2.443164058	2.239064344	2.46386285	2.640489942
