	ChAT	Cone
10568785	6.57465662133333	5.28987270366667
10568792	2.46475871566667	2.373990984
10568805	4.33987711266667	3.45872121466667
10568810	2.73837586966667	2.44292211866667
10568826	2.80180623266667	2.74698742666667
10568861	4.181298209	4.26455979766667
10568865	2.03820502466667	2.03098911066667
10568873	2.49112167766667	2.54354008533333
10568897	3.76984683266667	4.238300588
10568916	2.737409058	2.62975875666667
10568921	4.267020901	3.90915691066667
10568930	4.46383977066667	6.100019601
10568939	6.209765841	5.07625514366667
10568948	2.61408842166667	2.68220740833333
10568951	3.00733236266667	2.72384001633333
10568954	3.57644570766667	3.657325072
10568956	1.85551307666667	1.85370039033333
10568958	1.99424860266667	3.68257518866667
10568960	1.90849968366667	2.06052606433333
10568962	1.99771015466667	2.121279878
10568964	1.98550834933333	1.835787382
10568968	2.40207570466667	2.350671523
10568982	3.82399367666667	3.02973615733333
10568988	7.53458006833333	7.506128007
10568997	5.186056515	5.05840896966667
10569008	2.29838823666667	2.84262834066667
10569011	2.96422932266667	2.94216767266667
10569017	2.41942387066667	1.963334603
10569020	2.02144814466667	2.07025760233333
10569024	3.186164363	3.19198968466667
10569038	2.55260580266667	2.69055671666667
10569057	6.95513035633333	6.95657787266667
10569069	9.82980335133333	9.503228722
10569071	6.101466655	4.188915673
10569085	2.44112814333333	2.521376926
10569102	2.18901645233333	3.031264838
10569113	2.14168121866667	2.16797279366667
10569129	3.028508381	3.17885166433333
10569134	3.32408843833333	2.981637375
10569149	2.80612172066667	2.913546949
10569152	4.12205569433333	3.33814703433333
10569163	7.67054657	5.48172432
10569168	3.05853350266667	2.77001527633333
10569181	2.82988331366667	3.09216642766667
10569198	3.27010908866667	3.443912453
10569203	4.83790048866667	4.42717111233333
10569222	2.98253527933333	2.92372143233333
10569227	2.61384393366667	2.73855626433333
10569265	3.919449243	3.48127844633333
10569273	4.56524630566667	3.36088422966667
10569278	7.38560270766667	6.147451072
10569280	3.38365018466667	3.52588145833333
10569288	7.10279094166667	7.57554884166667
10569291	3.23872494466667	3.35297405333333
10569308	4.96890402566667	5.42074700266667
10569311	2.83516732433333	3.44138475166667
10569313	3.295178704	4.083213294
10569319	7.05614246133333	6.91017462266667
10569331	2.28449837033333	2.395711217
10569335	2.279414788	2.05475659266667
10569344	2.865374763	3.29222749233333
10569358	2.62203533466667	2.53168047833333
10569368	5.70488308033333	4.87123865566667
10569370	2.65514977966667	2.86644023733333
10569385	2.28892104433333	2.15681736533333
10569393	4.17042583866667	3.639439012
10569399	2.06393251566667	2.07417616333333
10569429	4.030731542	5.330413688
10569437	2.18558807333333	2.53443899666667
10569441	5.76662441266667	5.319572848
10569458	5.486276897	3.795441724
10569485	2.36216200166667	2.450166521
10569494	3.330270901	3.18632815266667
10569504	2.31671550533333	2.93331751733333
10569513	3.139929705	3.125213722
10569539	3.264237106	3.401047373
10569542	2.33222606366667	2.77095665233333
10569545	2.844351051	2.89012052833333
10569569	3.79408745166667	3.44497753
10569583	3.925272777	3.90601071866667
10569611	3.06359893533333	3.17204383066667
10569618	2.388688769	2.228532575
10569646	4.14515550433333	2.779572947
10569654	5.26116890933333	4.18692114333333
10569656	3.014075493	3.151445738
10569687	2.07272842633333	2.119134744
10569702	2.79164587233333	2.770988105
10569707	3.271161375	2.38664996433333
10569714	2.48422806633333	2.44658300633333
10569719	2.65656577933333	2.80848406766667
10569733	2.48983205033333	2.69563608133333
10569757	1.74125872	1.79079735666667
10569767	4.413406963	4.21544958966667
10569771	6.24768741733333	5.39465465133333
10569786	3.762861471	3.41503868166667
10569830	3.560400674	3.64661894266667
10569848	4.023536724	3.787105337
10569870	7.90851608666667	5.17616066833333
10569877	2.28268731433333	2.10134837833333
10569886	7.20475962733333	7.42012397
10569890	5.15102138033333	4.79254340333333
10569896	2.008987181	2.05594886666667
10569898	2.668654326	2.79278795266667
10569923	2.53788538833333	2.74824221566667
10569927	3.661086403	3.59464183566667
10569953	4.25782028733333	4.15493010833333
10569958	3.37895030333333	3.70723757366667
10569972	7.09212150433333	8.01371042566667
10569985	4.74298493066667	4.006056555
10569992	4.208059882	3.91226407533333
10569996	9.841518566	9.82748451033333
10569998	2.549446134	2.40673682266667
10570002	2.714015514	2.50647933033333
10570005	2.43393514933333	2.856763582
10570008	4.32303806033333	4.19897295366667
10570013	4.84693944433333	4.683505664
10570018	2.70416897066667	2.305030607
10570029	2.53773499433333	2.64040761966667
10570068	3.53223381233333	3.603348189
10570119	6.032150111	4.89268744666667
10570131	4.42635794433333	4.74355635233333
10570139	1.95374743133333	1.99490458733333
10570141	1.86966921833333	1.904205818
10570144	2.42858957433333	2.26214446833333
10570168	2.17271336833333	2.01997794766667
10570178	2.240592914	2.523632745
10570180	2.93648057566667	2.93779952766667
10570189	3.49383239666667	3.260691382
10570191	1.86402619933333	2.003274452
10570199	2.454340551	3.58252198466667
10570201	2.62591361533333	3.32924399466667
10570236	3.01078632966667	3.253275727
10570280	2.385216685	2.64422361566667
10570291	3.03537859833333	3.15058577833333
10570308	2.89502730433333	2.688869255
10570321	3.16896644833333	3.06613946566667
10570344	4.83346034666667	4.218205526
10570356	5.61020938433333	5.638984982
10570373	4.77436463333333	5.06724623266667
10570379	2.97633992266667	4.57613399233333
10570388	2.47712988866667	2.35621293566667
10570397	4.668059682	4.103781345
10570418	4.16690278333333	4.58414323733333
10570429	3.591063089	3.81052384066667
10570437	3.96493335333333	3.72895573
10570448	3.55678644166667	4.078237368
10570450	2.48644607566667	2.45945697166667
10570472	4.51641915466667	4.13590864666667
10570483	2.071586725	2.045769853
10570513	3.415008634	2.84825938066667
10570516	3.98467961533333	3.11409774833333
10570518	2.283534737	2.40299230333333
10570556	2.800167877	2.92576010866667
10570573	5.52755536966667	6.91084898766667
10570587	3.38192453366667	4.04396035466667
10570590	1.925843924	2.075435308
10570599	3.22714093733333	3.03970492833333
10570606	1.91712236333333	1.84734200766667
10570610	3.69993208366667	4.89343163466667
10570612	3.24736419933333	2.57241628233333
10570614	3.83766107866667	4.157107717
10570618	3.916909411	3.921355849
10570621	3.20519936733333	3.77030251366667
10570627	2.01280172066667	2.1390045
10570630	2.50555377833333	2.67627565633333
10570634	6.659869253	7.571182564
10570641	2.21844023666667	2.19768841533333
10570644	2.25427952366667	2.45371011766667
10570647	1.89734476433333	1.95062408366667
10570651	3.461809954	3.57521095833333
10570656	2.63380807833333	2.77186229633333
10570660	2.34938462733333	2.429879618
10570663	3.07953240833333	3.250214316
10570666	6.37139916566667	6.621070056
10570668	3.54185696233333	3.52136404966667
10570671	3.57954347633333	3.63433881133333
10570687	2.051100809	2.377763076
10570706	4.86579335133333	4.83885035733333
10570726	4.34399588866667	4.35271768366667
10570735	1.45134193966667	1.754378065
10570741	2.91592255933333	3.276343778
10570744	1.848293202	1.87102013133333
10570749	2.01941364633333	2.203249364
10570752	1.66623584466667	1.68470069633333
10570754	2.15667872833333	2.06177573533333
10570758	3.18946544133333	4.118358348
10570761	1.983539182	2.003008552
10570764	2.67578449566667	2.57829958
10570771	5.95407227966667	5.14036321933333
10570786	3.866006503	3.93657827833333
10570794	1.94826479133333	1.956623131
10570827	5.92294190466667	5.463564091
10570837	3.948098133	4.00290971466667
10570850	2.51066799866667	2.494642543
10570855	3.205530614	3.07373477133333
10570870	2.17784766466667	2.459947116
10570875	2.41872456333333	2.22710276666667
10570894	2.65114748666667	2.701346531
10570951	2.76534687366667	2.59560240133333
10570955	2.32952924133333	2.87024043233333
10570957	2.02671237766667	2.20815487166667
10570963	3.863225504	2.569024974
10570972	3.07226129133333	3.22151522066667
10570975	7.78927710466667	6.49443631233333
10570982	2.63033480866667	2.65646179
10571005	2.334747828	2.41364667533333
10571007	3.07289029833333	3.069882569
10571036	4.436080832	5.010897579
10571045	3.32603903266667	3.043519323
10571048	5.267774942	5.052939931
10571054	2.509433724	2.70296394533333
10571065	2.140890768	2.29152157666667
10571106	3.13630743433333	2.97866725
10571111	3.41259372466667	3.33859382633333
10571114	2.76108561433333	2.370261103
10571128	3.232370381	3.02106274733333
10571142	2.794329616	2.72197402066667
10571162	4.616601646	3.80216968433333
10571167	2.30436445033333	2.34347238733333
10571170	2.31255896433333	2.35644333066667
10571182	1.94703724866667	1.99900633
10571198	1.73221100166667	2.26873573866667
10571205	9.48328212733333	9.19630413766667
10571207	5.23186343833333	4.895550831
10571214	2.46950326733333	2.860207618
10571221	6.36425765633333	5.53852417366667
10571233	2.730862929	2.751627597
10571241	3.08714715066667	2.703351149
10571246	3.76934983766667	4.072980352
10571250	1.850694256	2.25697902933333
10571252	2.071817075	1.81870162633333
10571266	7.559372803	6.92428897933333
10571274	2.83743966766667	3.17972378533333
10571288	6.887721273	5.84910966266667
10571297	2.44329432133333	2.556603478
10571300	3.14302995433333	3.21321593266667
10571302	6.51449267866667	5.69992202566667
10571310	8.85849725133333	8.60659245533333
10571312	2.43156712366667	2.53514749
10571321	3.08768479666667	3.260314283
10571325	3.50602553666667	3.83058524166667
10571329	2.04552727933333	2.30267449133333
10571344	2.58849041033333	2.51400027566667
10571353	4.76053865433333	3.68866560733333
10571362	1.900969428	2.05804206333333
10571364	1.91007053833333	1.988074178
10571371	7.54787772666667	7.484389609
10571384	2.50931152466667	1.94355544366667
10571399	2.67806802933333	4.24999398633333
10571415	3.62433072766667	4.142047464
10571432	1.74748270233333	1.84600965566667
10571436	1.83970634033333	1.80877298633333
10571439	2.92757406433333	2.531029792
10571441	1.77064927733333	1.700992986
10571444	2.11504973366667	2.19113528
10571467	2.09048853033333	2.22263495933333
10571474	2.506904089	2.57649134033333
10571516	2.17929653033333	2.25966958233333
10571522	1.94399655766667	1.902577549
10571530	2.114206937	2.11172035933333
10571560	2.094557349	2.51588630966667
10571567	2.554754198	2.36356903933333
10571601	3.36490579433333	2.592758757
10571612	2.132267256	2.332400623
10571621	6.58824696666667	7.381451312
10571634	2.09029378866667	2.51440090266667
10571647	2.40817414133333	2.42618159133333
10571657	2.73029119133333	3.09251261933333
10571680	1.77769643333333	1.914029509
10571696	1.76818533166667	1.73388120866667
10571705	2.504703294	3.37199131966667
10571715	2.08262621066667	2.18789775033333
10571724	3.06166706666667	2.71284286166667
10571728	4.544242468	5.002602588
10571737	3.09025888866667	2.89040688066667
10571743	1.85691278566667	1.998468736
10571745	2.76812252533333	2.84088591133333
10571752	2.69911844966667	2.32895395533333
10571763	2.42520299166667	2.661485914
10571774	5.955677887	5.68588080333333
10571788	3.22790157833333	2.54877424033333
10571797	2.86846169066667	2.59372091633333
10571808	1.787065313	1.80314274433333
10571815	8.02775520466667	5.59281229866667
10571829	1.88451080633333	1.79032333166667
10571840	7.70698954233333	3.74159885166667
10571849	6.00258838266667	5.46471065133333
10571860	2.62017954866667	2.50341964566667
10571865	1.969858619	2.18996379833333
10571878	2.04988759566667	2.07295856733333
10571891	2.321355684	2.14474021033333
10571907	2.26175344966667	2.696350432
10571911	7.13596187233333	7.340645349
10571920	3.04140530133333	3.15546768966667
10571922	2.451912282	2.51286606666667
10571958	2.63011088466667	2.691926092
10571978	5.248434133	5.19962369066667
10571984	2.361821661	2.23598762
10572024	5.80135510233333	2.81693841366667
10572038	7.07345342	6.14947748966667
10572050	2.28283478133333	2.698724101
10572066	2.361130163	2.30968324866667
10572070	2.23585901333333	2.20458483833333
10572077	3.960985807	4.06263293433333
10572085	1.96959683566667	2.82329417566667
10572089	3.140663292	2.30032663966667
10572095	1.83459282033333	1.88551031166667
10572097	2.43092561766667	2.39387703733333
10572109	4.27948891633333	4.168351604
10572130	2.58452851766667	2.440408189
10572146	7.62039205033333	6.993656602
10572161	2.583680541	2.437586726
10572170	1.74934095866667	1.942197333
10572178	1.69800361266667	1.73028302833333
10572180	3.017428168	2.91324403966667
10572212	2.90796224233333	3.10286336466667
10572235	2.59928159033333	2.679737726
10572241	3.369635416	3.43938844566667
10572251	2.22273116333333	2.23078175066667
10572253	4.030001629	3.686562499
10572271	4.646852244	3.90749064966667
10572282	2.505867248	2.437579662
10572290	4.88560532566667	3.07155836633333
10572301	3.42282144733333	3.52605904433333
10572318	3.14923099666667	3.09001927333333
10572332	4.53955423866667	4.66263871733333
10572345	3.50490213866667	3.78648934133333
10572357	8.85035674566667	8.295131815
10572368	3.74148498633333	3.31003209
10572378	2.51272340733333	2.73671373833333
10572398	2.269560298	2.35443005366667
10572408	6.667625365	5.64671427766667
10572419	2.35446075033333	2.421036044
10572432	4.18236626333333	4.236974001
10572445	2.22645084333333	2.133356878
10572449	8.523526049	8.07527617166667
10572456	4.20754804233333	4.050572577
10572461	3.39968401633333	3.055460108
10572466	2.68539064466667	2.89566289066667
10572485	6.56548064166667	5.79627837533333
10572497	3.11302456066667	3.15436160733333
10572514	3.501115933	3.432923523
10572516	4.945473283	4.511607268
10572525	3.10271037833333	2.94866163766667
10572527	6.021674927	7.09244518
10572533	3.29175407366667	3.300628498
10572580	8.71145624833333	8.282781665
10572591	3.27805875666667	3.13346784666667
10572596	7.94930851633333	7.50354237066667
10572605	2.56503397966667	2.52952179333333
10572613	6.13827663666667	6.42801603066667
10572616	4.99300474833333	4.82737865366667
10572622	3.28272692466667	3.07609332033333
10572637	5.731100787	5.47675971733333
10572647	3.79232829066667	3.99642273366667
10572663	5.711787714	5.86650422633333
10572669	3.40231940333333	3.42131381966667
10572679	2.955967713	2.45665078433333
10572693	3.41481671933333	3.48244248033333
10572722	4.473823765	4.70409570966667
10572724	3.99569361233333	3.69089344566667
10572727	4.00110531866667	4.03535356533333
10572730	3.75492681166667	4.412943714
10572733	2.14137082133333	2.56648202
10572739	2.74863445166667	3.07112739766667
10572741	2.94987759333333	3.07694323833333
10572743	2.302325953	2.31471811433333
10572745	2.313187876	2.26453798866667
10572757	4.80034320766667	3.871357681
10572772	2.688177384	3.06896087733333
10572779	4.68027305733333	5.08071149
10572786	4.297220731	3.97915727766667
10572800	3.07388453233333	3.48940453233333
10572804	3.72627370633333	3.06417596733333
10572815	2.36320051866667	2.38804074166667
10572838	3.39967265433333	3.426592365
10572861	3.29670831966667	2.439665027
10572865	2.25170153566667	2.18527769666667
10572870	3.03991908566667	2.919475054
10572897	2.71496336966667	2.83729481466667
10572906	2.611915523	2.42875269833333
10572928	2.89416776066667	2.79810941066667
10572934	1.950379867	1.927150436
10572949	2.13542301133333	2.07264319266667
10572960	3.53363874133333	7.859557778
10572962	4.50072152733333	4.81871540366667
10572975	2.46130039033333	2.63420955133333
10572989	2.12998956033333	1.99435782766667
10573008	2.68021032566667	2.762984445
10573027	2.50793984333333	2.613328388
10573048	4.276546755	4.92455269566667
10573054	2.14133522766667	2.03266962366667
10573066	2.167713031	2.294991908
10573077	3.362076049	3.440302764
10573082	2.184513554	2.39601329033333
10573115	2.79411100166667	2.515561462
10573128	2.42673519466667	2.40738566
10573152	2.31763679133333	2.122131364
10573160	1.87234765466667	1.92949856
10573172	2.596660927	2.55239198833333
10573190	3.023221186	3.287834996
10573194	8.76927108033333	8.84606387766667
10573198	4.312898198	3.83220983833333
10573203	4.90083336433333	4.71201078366667
10573210	2.54214895033333	3.03007798733333
10573217	4.02974006166667	4.546016745
10573234	2.737239954	2.32496335666667
10573261	3.66055958566667	4.00362415166667
10573266	2.50584638233333	2.20933611966667
10573281	2.67130647366667	2.51387744633333
10573288	2.71399778366667	2.97856270533333
10573295	3.37332825	3.543753827
10573319	2.50045346666667	2.60008181033333
10573332	2.559952884	2.37608960866667
10573348	3.907437679	3.22837745633333
10573401	6.243676655	5.376400389
10573419	3.42560307366667	3.56709388233333
10573427	2.58363940733333	3.36810555733333
10573430	4.270532577	4.23879885033333
10573434	4.58707442766667	4.05203162866667
10573451	5.04435302766667	4.035753363
10573457	2.516252841	2.36133334333333
10573461	2.39317129	2.64665627366667
10573472	4.654101142	7.26096211766667
10573490	3.78576900966667	3.67287470333333
10573515	9.19248050133333	8.92237642366667
10573519	2.81125793	2.714844059
10573549	3.33564375933333	3.267663047
10573566	6.21616956366667	5.670257665
10573578	5.96636925533333	5.933214707
10573583	3.339171059	3.64546077
10573610	2.96372698933333	2.69827947533333
10573613	2.44908862733333	2.386315557
10573615	6.41334549833333	5.45931057566667
10573626	2.980104487	2.14512983366667
10573637	2.41618503833333	2.124815012
10573675	6.67343149466667	6.319938351
10573691	4.39189994033333	4.13196765666667
10573696	2.016349982	2.023989852
10573703	5.55207867033333	5.009049165
10573713	2.761298244	2.77191404533333
10573731	3.669900761	3.085071303
10573733	2.77538802733333	3.51988906233333
10573747	2.68103855266667	2.68609400366667
10573779	3.33325116333333	3.06129576233333
10573790	2.88912814733333	2.92299691
10573803	3.60304253233333	2.969946835
10573823	3.27144812433333	3.240189968
10573867	2.89493399933333	2.90362821266667
10573893	2.67390620233333	2.63904291966667
10573903	2.67613767533333	2.93828134033333
10573910	2.566425558	3.047517997
10573916	2.844984449	2.87293809633333
10573924	3.49092038466667	3.671547363
10573939	3.876663538	6.76240415233333
10573954	2.20218918	2.24259159333333
10573956	2.403095491	2.59058271466667
10573975	4.15919605466667	3.67133011666667
10573979	7.51605376466667	5.84786384233333
10573998	2.505382596	2.34948076733333
10574013	2.19007171266667	2.31309214333333
10574018	4.77191242733333	4.891938118
10574023	9.74004306733333	5.221289685
10574027	8.653253561	6.20038425533333
10574033	4.60425977066667	4.96187005633333
10574059	2.72141151266667	2.85760976333333
10574087	7.736427189	5.22427838166667
10574104	2.71439479066667	2.738807744
10574163	2.26228463266667	2.36893101366667
10574166	2.94605863333333	3.134368298
10574184	3.15190851333333	2.93748545533333
10574204	5.12724228633333	4.542014253
10574213	2.25854177	2.32720368633333
10574220	4.65800727666667	3.262651577
10574226	3.617876945	2.78700283666667
10574232	5.38813024666667	4.44037565
10574246	2.35822796566667	2.549107456
10574259	2.64164405166667	2.47403674333333
10574276	2.65050460833333	2.82989969733333
10574288	2.01913817866667	2.102131329
10574308	4.73922859166667	4.00647612133333
10574330	2.64697082566667	2.70195013566667
10574342	3.07436924433333	2.74716882233333
10574350	2.81195137833333	2.980013446
10574365	3.21662438833333	4.32285756133333
10574378	3.310982228	3.43165146966667
10574384	3.033289555	2.94449382
10574404	4.41944971466667	3.85717431533333
10574410	2.871519384	3.04230082533333
10574415	1.973311066	2.04706218766667
10574417	2.243679673	2.022053159
10574421	5.06327573133333	4.64717669966667
10574423	3.004456795	3.051770536
10574427	9.99911460233333	10.3482034933333
10574438	2.28854872933333	2.10783874
10574451	2.930905023	2.857599637
10574456	2.49774819	2.35861941266667
10574464	2.79607835433333	2.888122083
10574471	2.38207070733333	2.47472231333333
10574478	3.247536963	3.22212336433333
10574480	2.515831472	2.543638402
10574488	3.15886481133333	3.43039946133333
10574492	3.096715136	3.04395957033333
10574498	1.81362689033333	1.98677311333333
10574511	2.30767904833333	2.38350346066667
10574524	1.82415738133333	1.72861490533333
10574545	2.01254229733333	1.98436033033333
10574560	2.13761061266667	2.19391402766667
10574572	2.26722246366667	2.10520195033333
10574598	2.730741802	2.505143734
10574607	2.25806158366667	2.13025796933333
10574617	2.17885347633333	2.50025134766667
10574632	2.84475889533333	3.03947174766667
10574641	3.849447203	3.092542979
10574656	4.34623593966667	3.06403478566667
10574659	2.58716713766667	2.71562651933333
10574676	5.39174646933333	4.24452985766667
10574682	3.31704610633333	2.92020845266667
10574694	2.70627554833333	3.12870370133333
10574718	7.29202081866667	6.79503810933333
10574727	2.27497448533333	2.391402856
10574743	2.75927062133333	2.83524552533333
10574765	2.60791107433333	2.61439984066667
10574780	2.80860524733333	2.74749663133333
10574789	3.379272116	3.225301768
10574812	4.29997482066667	4.076164514
10574825	3.006137074	3.02585982133333
10574866	4.951923073	3.751131765
10574872	3.30344601266667	3.41236770966667
10574880	2.28876542233333	2.36431281333333
10574897	7.400709616	7.43237898333333
10574903	3.13354970266667	3.16460379666667
10574934	4.98391132633333	6.837049875
10574939	5.01034637833333	4.785172415
10574944	4.193778966	2.959933385
10574962	2.541243839	2.51320620466667
10574976	3.68099444566667	3.68716797333333
10574985	3.98314020833333	3.676608756
10574996	6.34689826766667	6.29319030866667
10575019	2.59189034433333	2.44649268633333
10575021	4.57565479933333	4.59639792466667
10575029	2.77167623	2.797756931
10575034	2.40888024366667	2.494181198
10575052	2.981307335	3.04157859033333
10575074	2.60182178466667	2.91053190633333
10575095	2.01579647033333	2.06950617
10575102	6.28326881966667	5.30732586966667
10575120	3.24216237766667	2.66678983633333
10575129	4.980248193	4.65489138833333
10575142	3.29205915933333	3.22930694466667
10575144	5.01146105466667	4.54602130233333
10575151	2.494885066	2.39453830266667
10575153	3.650606199	3.87705620533333
10575160	2.42897196333333	2.241385708
10575184	2.97305168066667	3.08434460633333
10575213	3.474447843	3.057930235
10575227	2.16878375133333	2.01812323633333
10575249	4.293505838	4.012089539
10575255	2.677180181	2.55115459733333
10575291	5.92878876133333	4.010573219
10575302	3.352353122	3.09526933933333
10575328	2.68907896033333	2.70193945233333
10575349	2.38843626166667	2.31174234833333
10575363	3.74018813233333	3.553118671
10575369	2.106238945	2.146019383
10575376	7.587586893	6.89595474733333
10575380	2.18875663933333	2.257951293
10575473	3.09073557166667	3.21252125233333
10575476	2.82461690833333	2.954311289
10575497	2.412811971	2.45920988933333
10575512	6.10122689833333	5.361887068
10575534	3.909035242	3.71412471266667
10575550	5.58589433766667	4.401322207
10575578	2.560924983	2.192915973
10575598	5.45112870633333	5.88043129566667
10575609	3.07453821866667	3.32735286833333
10575619	5.55166018266667	5.19466115666667
10575630	3.43207155233333	3.39767585133333
10575657	1.67803491133333	1.99437419766667
10575662	2.97183195633333	2.74906316066667
10575672	3.38736159966667	3.479999941
10575685	3.46928081633333	3.87297204233333
10575693	2.34058853333333	2.788066326
10575702	2.797449651	2.977180342
10575706	3.04575911733333	2.915847503
10575725	2.05132255933333	2.095337968
10575733	2.42203402766667	2.75195996966667
10575745	3.45567600533333	3.78364416533333
10575750	2.193845253	2.34812816533333
10575763	2.45130059766667	2.39744600066667
10575775	2.76254679533333	2.95441248733333
10575799	2.333685723	2.300292875
10575833	2.25081608766667	2.071851646
10575844	2.768131649	2.87194910233333
10575861	7.315798895	6.38955752933333
10575867	3.151384561	3.041585973
10575873	2.95651685233333	3.111193526
10575880	5.16323831233333	3.05123900333333
10575894	3.02482800133333	3.203392349
10575909	3.10956685233333	3.18954925133333
10575917	4.59632771733333	3.92219828766667
10575926	2.47082468333333	2.20617546233333
10575955	3.25629700566667	5.20527813866667
10575961	3.20281526266667	3.47689337033333
10575976	3.215977536	3.37448353566667
10575993	4.661447845	4.022066527
10576010	3.12274609233333	3.138230982
10576027	1.94985257533333	2.130264709
10576029	10.9540317266667	10.362171941
10576034	3.047253154	2.934823823
10576046	3.248222461	3.07044562
10576051	2.685336155	2.621836493
10576054	2.14931002166667	2.23564472566667
10576056	6.43086919566667	6.20084973666667
10576062	4.238424337	3.62647551266667
10576070	1.89812222933333	2.070520447
10576073	3.48184171	3.02417034166667
10576088	2.99256217433333	3.418245547
10576090	2.62107620433333	2.67493159033333
10576101	5.200823108	4.95904101966667
10576115	2.69336395933333	2.80507136866667
10576118	3.26628212066667	3.83412107633333
10576124	5.708305036	3.71631718566667
10576140	2.75514205866667	2.89986421233333
10576152	6.95975389966667	6.777077688
10576160	4.07881667666667	4.32465931733333
10576173	2.36389003566667	1.80444840466667
10576175	2.644893066	2.41857056133333
10576191	4.633899668	5.43152412166667
10576218	2.42449881966667	2.44671100666667
10576235	2.22633575133333	2.05517813366667
10576249	2.811637355	2.89699531866667
10576274	2.980911146	2.69262621366667
10576288	3.884309851	3.732788219
10576305	7.032389712	5.793047143
10576328	2.79924519833333	3.23055918133333
10576332	7.13234288166667	5.64352460633333
10576335	3.386030036	3.094603412
10576354	4.86912966	5.33389381333333
10576373	3.82132952	3.267706816
10576386	7.450446313	5.26157002633333
10576391	3.05684705633333	2.89960495033333
10576403	2.733896673	2.575118766
10576417	2.78311433233333	2.93130971366667
10576439	3.36328031766667	3.10569252766667
10576460	2.08942567966667	2.04384726433333
10576482	5.28793021133333	4.71679952366667
10576495	3.23253529033333	2.877082231
10576506	4.82757307733333	4.19608808
10576524	2.358692004	2.331038355
10576532	3.993365514	3.967414228
10576538	3.71906729566667	3.55370869433333
10576559	3.12543227566667	4.58591206233333
10576561	5.918824445	4.895298275
10576569	2.22804331033333	2.25462124933333
10576581	5.69695898666667	2.98952641966667
10576586	2.10732071333333	2.49223443033333
10576598	6.26012319533333	5.56678352833333
10576603	2.37683804966667	2.45540549966667
10576610	2.669780567	2.64165188266667
10576639	2.47049042266667	2.458274665
10576661	3.38795197366667	3.392628851
10576680	1.93202601766667	2.17583474633333
10576692	6.83943372433333	6.13978566666667
10576719	3.09438010433333	2.959999087
10576728	4.831789627	4.76068112233333
10576749	4.272351861	5.229054438
10576757	1.98208387133333	1.94960545433333
10576772	2.00238083166667	2.12555314066667
10576784	2.565670019	2.619033918
10576797	2.00557234633333	2.20520497633333
10576799	2.09271137366667	2.21139926733333
10576807	2.12342869333333	2.26413209966667
10576816	2.19746203666667	2.09877381166667
10576829	2.18855467133333	2.38577188566667
10576835	1.787245896	2.87822147666667
10576840	2.23795325033333	2.549228996
10576844	2.44596187033333	2.868476226
10576854	2.91841242566667	2.95410650266667
10576857	5.56309460366667	5.40799164266667
10576873	3.788902556	3.61338191
10576881	2.355477513	2.49487339666667
10576883	2.44362418533333	2.18147746233333
10576896	4.923032391	5.60782658766667
10576901	2.10298739633333	2.26431218366667
10576911	2.854418861	2.639323592
10576924	4.29969059466667	4.520880576
10576934	3.00041810066667	2.93203355433333
10576944	2.371047032	2.49219291533333
10576946	5.92050130733333	5.90999138033333
10576951	2.38698911233333	2.5480005
10576967	2.51660238633333	2.60912758733333
10576971	3.237524323	3.53106280466667
10576973	3.728122472	3.423606266
10577025	3.03938892533333	3.09193691333333
10577030	3.88695587866667	4.48380052733333
10577048	4.40754664066667	4.09468451133333
10577057	1.90569003533333	1.996105765
10577065	2.30398824033333	2.32671714633333
10577070	3.00920663933333	2.78781284133333
10577096	3.681879044	3.52064997266667
10577114	5.710251206	7.885732013
10577125	2.298564834	2.28465243833333
10577144	3.005445973	2.88501329266667
10577152	3.20745083433333	2.96623854433333
10577154	2.77903934566667	2.927818744
10577164	4.74816310566667	3.855361675
10577179	2.47392131933333	2.47549589466667
10577190	2.59098337566667	2.69287899666667
10577217	2.672618404	2.54434491833333
10577219	1.93343232066667	2.012088825
10577222	8.082572169	7.12295366433333
10577226	2.103096423	2.23920657733333
10577230	3.30988757233333	3.34761494166667
10577237	2.90240209133333	2.50749440366667
10577240	2.62483284466667	2.69995872566667
10577315	1.842419543	2.07185461166667
10577326	2.36465583166667	2.63439987733333
10577337	2.08228598166667	1.951394362
10577340	1.823490972	1.80879081866667
10577343	1.871487483	1.866419593
10577349	1.92929859966667	1.81833868833333
10577352	2.27548916566667	2.35896487766667
10577359	2.30559740166667	2.07531503566667
10577385	2.243649475	2.417756079
10577421	5.24162223166667	5.19260868433333
10577437	2.323173445	2.656284282
10577441	2.20359420966667	1.78181488633333
10577444	1.87430973633333	2.96274479566667
10577446	2.81707338833333	3.08035885866667
10577449	2.68703413633333	2.538356771
10577471	2.60465660433333	2.63610916933333
10577492	3.196870509	2.92386831666667
10577508	2.099374873	2.31165441233333
10577517	2.60860849433333	2.83216327166667
10577528	6.37718934266667	5.242747262
10577544	7.80552607433333	7.20751364533333
10577560	2.93780739	2.70707583566667
10577586	3.80015797633333	3.778250474
10577604	7.18995460266667	5.85558828766667
10577623	5.01809636433333	4.29867251066667
10577633	4.589345906	4.06111938633333
10577641	2.40736458066667	1.79732448866667
10577645	2.88176541266667	2.91300848866667
10577655	2.09393832433333	2.15368407433333
10577666	2.16028338133333	1.918854058
10577685	2.389831342	2.70359195466667
10577712	1.94579249333333	1.88123828466667
10577734	2.432340786	2.44062427233333
